"Lines","Long","Lat","crop","n_value","log_n"
"BRIDGE_HOR_9674",17.97833333,49,"barley",972,2.98766626492627
"BRIDGE_HOR_9675",17.97833333,49,"barley",972,2.98766626492627
"BRIDGE_HOR_9676",17.97833333,49,"barley",972,2.98766626492627
"BRIDGE_HOR_9677",17.97833333,49,"barley",972,2.98766626492627
"BRIDGE_HOR_9678",17.97833333,49,"barley",972,2.98766626492627
"BRIDGE_HOR_7383",18.16166667,49.46611111,"barley",923,2.96520170102591
"BRIDGE_HOR_9681",18.16333333,48.85027778,"barley",789,2.89707700320942
"BRIDGE_HOR_9679",18.17638889,48.87,"barley",742,2.87040390527903
"BRIDGE_HOR_9680",18.17638889,48.87,"barley",742,2.87040390527903
"BRIDGE_HOR_10829",18.2,40.18305556,"barley",244,2.38738982633873
"BRIDGE_HOR_10830",18.2,40.18305556,"barley",244,2.38738982633873
"BRIDGE_HOR_9692",18.21083333,49.14361111,"barley",772,2.88761730033574
"BRIDGE_HOR_9693",18.21083333,49.14361111,"barley",772,2.88761730033574
"BRIDGE_HOR_7384",18.21916667,49.42972222,"barley",856,2.93247376467715
"BRIDGE_HOR_7385",18.21916667,49.42972222,"barley",856,2.93247376467715
"BRIDGE_HOR_7386",18.21916667,49.42972222,"barley",856,2.93247376467715
"BRIDGE_HOR_7387",18.21916667,49.42972222,"barley",856,2.93247376467715
"BRIDGE_HOR_7388",18.21916667,49.42972222,"barley",856,2.93247376467715
"BRIDGE_HOR_7438",18.21916667,49.42972222,"barley",856,2.93247376467715
"BRIDGE_HOR_4944",18.22083333,49.42777778,"barley",856,2.93247376467715
"BRIDGE_HOR_9694",18.22305556,49.14555556,"barley",800,2.90308998699194
"BRIDGE_HOR_4945",18.28611111,49.35833333,"barley",825,2.91645394854993
"BRIDGE_HOR_4946",18.28611111,49.35833333,"barley",825,2.91645394854993
"BRIDGE_HOR_7279",18.28611111,49.35833333,"barley",825,2.91645394854993
"BRIDGE_HOR_9686",18.43555556,48.94222222,"barley",808,2.90741136077459
"BRIDGE_HOR_9687",18.43555556,48.94222222,"barley",808,2.90741136077459
"BRIDGE_HOR_9688",18.43555556,48.94222222,"barley",808,2.90741136077459
"BRIDGE_HOR_9689",18.43555556,48.94222222,"barley",808,2.90741136077459
"BRIDGE_HOR_9690",18.43555556,48.94222222,"barley",808,2.90741136077459
"BRIDGE_HOR_9691",18.43555556,48.94222222,"barley",808,2.90741136077459
"BRIDGE_HOR_9700",18.45277778,49.28472222,"barley",832,2.92012332629072
"BRIDGE_HOR_9696",18.48472222,49.2075,"barley",885,2.94694327069783
"BRIDGE_HOR_9697",18.48472222,49.2075,"barley",885,2.94694327069783
"BRIDGE_HOR_9698",18.48472222,49.2075,"barley",885,2.94694327069783
"BRIDGE_HOR_9699",18.48472222,49.2075,"barley",885,2.94694327069783
"BRIDGE_HOR_9695",18.48972222,49.20972222,"barley",885,2.94694327069783
"BRIDGE_HOR_7337",18.66527778,48.56027778,"barley",717,2.8555191556678
"BRIDGE_HOR_7338",18.66527778,48.56027778,"barley",717,2.8555191556678
"BRIDGE_HOR_7339",18.66527778,48.56027778,"barley",717,2.8555191556678
"BRIDGE_HOR_7340",18.66527778,48.56027778,"barley",717,2.8555191556678
"BRIDGE_HOR_7341",18.66527778,48.56027778,"barley",717,2.8555191556678
"BRIDGE_HOR_7342",18.66527778,48.56027778,"barley",717,2.8555191556678
"BRIDGE_HOR_7343",18.66527778,48.56027778,"barley",717,2.8555191556678
"BRIDGE_HOR_7379",18.83277778,49.51972222,"barley",635,2.80277372529198
"BRIDGE_HOR_7380",18.83277778,49.51972222,"barley",635,2.80277372529198
"BRIDGE_HOR_7381",18.83277778,49.51972222,"barley",635,2.80277372529198
"BRIDGE_HOR_7376",18.89388889,49.355,"barley",679,2.8318697742805
"BRIDGE_HOR_7377",18.89388889,49.355,"barley",679,2.8318697742805
"BRIDGE_HOR_7378",18.89388889,49.355,"barley",679,2.8318697742805
"BRIDGE_HOR_7436",18.89388889,49.355,"barley",679,2.8318697742805
"BRIDGE_HOR_7437",18.89388889,49.355,"barley",679,2.8318697742805
"BRIDGE_HOR_7346",19.00444444,48.44444444,"barley",829,2.91855453055027
"BRIDGE_HOR_7373",19.19388889,49.37444444,"barley",818,2.91275330367132
"BRIDGE_HOR_7374",19.19388889,49.37444444,"barley",818,2.91275330367132
"BRIDGE_HOR_7375",19.19388889,49.37444444,"barley",818,2.91275330367132
"BRIDGE_HOR_7369",19.29222222,49.14083333,"barley",639,2.8055008581584
"BRIDGE_HOR_7347",19.32777778,48.49138889,"barley",965,2.98452731334379
"BRIDGE_HOR_7372",19.38222222,49.38722222,"barley",860,2.93449845124357
"BRIDGE_HOR_7349",19.51583333,48.23777778,"barley",615,2.78887511577542
"BRIDGE_HOR_7370",19.53583333,49.36222222,"barley",789,2.89707700320942
"BRIDGE_HOR_7371",19.53583333,49.36222222,"barley",789,2.89707700320942
"BRIDGE_HOR_737",19.55666667,41.18527778,"barley",NA,NA
"BRIDGE_HOR_738",19.55666667,41.18527778,"barley",NA,NA
"BRIDGE_HOR_739",19.57333333,41.4525,"barley",364,2.56110138364906
"BRIDGE_HOR_7350",19.67083333,48.51638889,"barley",NA,NA
"BRIDGE_HOR_7351",19.67083333,48.51638889,"barley",NA,NA
"BRIDGE_HOR_7352",19.67083333,48.51638889,"barley",NA,NA
"BRIDGE_HOR_7353",19.67083333,48.51638889,"barley",NA,NA
"BRIDGE_HOR_7354",19.67083333,48.51638889,"barley",NA,NA
"BRIDGE_HOR_11312",19.81638889,40.51638889,"barley",427,2.63042787502502
"BRIDGE_HOR_11313",19.81638889,40.51638889,"barley",427,2.63042787502502
"BRIDGE_HOR_12805",19.81638889,40.51638889,"barley",427,2.63042787502502
"BRIDGE_HOR_11315",19.86638889,40.39972222,"barley",523,2.71850168886727
"BRIDGE_HOR_11314",19.9425,40.2125,"barley",409,2.61172330800734
"BRIDGE_HOR_12782",19.9425,40.2125,"barley",409,2.61172330800734
"BRIDGE_HOR_736",19.96222222,39.95916667,"barley",721,2.85793526471943
"BRIDGE_HOR_7368",19.98333333,49.06222222,"barley",NA,NA
"BRIDGE_HOR_748",20.01638889,40.29972222,"barley",603,2.78031731214015
"BRIDGE_HOR_740",20.02555556,41.45416667,"barley",466,2.66838591669
"BRIDGE_HOR_7355",20.095,48.59138889,"barley",699,2.84447717574568
"BRIDGE_HOR_7356",20.14138889,48.74111111,"barley",627,2.79726754083072
"BRIDGE_HOR_7357",20.14138889,48.74111111,"barley",627,2.79726754083072
"BRIDGE_HOR_7358",20.14138889,48.74111111,"barley",627,2.79726754083072
"BRIDGE_HOR_7359",20.14138889,48.74111111,"barley",627,2.79726754083072
"BRIDGE_HOR_7390",20.14138889,48.74111111,"barley",627,2.79726754083072
"BRIDGE_HOR_756",20.18305556,40.31638889,"barley",637,2.80413943233535
"BRIDGE_HOR_13150",20.25,40.53333333,"barley",379,2.57863920996807
"BRIDGE_HOR_13151",20.25,40.53333333,"barley",379,2.57863920996807
"BRIDGE_HOR_1245",20.30361111,39.36972222,"barley",512,2.70926996097583
"BRIDGE_HOR_987",20.30361111,39.36972222,"barley",512,2.70926996097583
"BRIDGE_HOR_12402",20.33305556,41.88305556,"barley",433,2.63648789635337
"BRIDGE_HOR_12798",20.33305556,41.88305556,"barley",433,2.63648789635337
"BRIDGE_HOR_1269",20.4275,41.81138889,"barley",460,2.66275783168157
"BRIDGE_HOR_1270",20.4275,41.81138889,"barley",460,2.66275783168157
"BRIDGE_HOR_1286",20.5,39.61638889,"barley",715,2.85430604180108
"BRIDGE_HOR_12403",20.53138889,42.14111111,"barley",458,2.66086547800387
"BRIDGE_HOR_12799",20.53138889,42.14111111,"barley",458,2.66086547800387
"BRIDGE_HOR_12413",20.54861111,41.07277778,"barley",303,2.4814426285023
"BRIDGE_HOR_1267",20.58305556,39.66638889,"barley",516,2.71264970162721
"BRIDGE_HOR_1268",20.58305556,39.66638889,"barley",516,2.71264970162721
"BRIDGE_HOR_13152",20.63305556,40.93305556,"barley",524,2.71933128698373
"BRIDGE_HOR_12415",20.64972222,40.61638889,"barley",467,2.66931688056611
"BRIDGE_HOR_12416",20.64972222,40.88305556,"barley",546,2.73719264270474
"BRIDGE_HOR_768",20.73305556,39.81638889,"barley",484,2.68484536164441
"BRIDGE_HOR_2510",20.78305556,39.88305556,"barley",564,2.75127910398334
"BRIDGE_HOR_743",20.78305556,39.88305556,"barley",564,2.75127910398334
"BRIDGE_HOR_744",20.81638889,39.89972222,"barley",438,2.6414741105041
"BRIDGE_HOR_8620",20.82777778,49.32527778,"barley",777,2.89042101880091
"BRIDGE_HOR_8627",20.82777778,49.32527778,"barley",777,2.89042101880091
"BRIDGE_HOR_8629",20.82777778,49.32527778,"barley",777,2.89042101880091
"BRIDGE_HOR_8630",20.82777778,49.32527778,"barley",777,2.89042101880091
"BRIDGE_HOR_8631",20.82777778,49.32527778,"barley",777,2.89042101880091
"BRIDGE_HOR_8677",20.82777778,49.32527778,"barley",777,2.89042101880091
"BRIDGE_HOR_8680",20.82777778,49.32527778,"barley",777,2.89042101880091
"BRIDGE_HOR_1247",20.83305556,39.66638889,"barley",414,2.6170003411209
"BRIDGE_HOR_991",20.83305556,39.66638889,"barley",414,2.6170003411209
"BRIDGE_HOR_1386",20.85,39.91638889,"barley",599,2.77742682238931
"BRIDGE_HOR_936",20.85,39.91638889,"barley",599,2.77742682238931
"BRIDGE_HOR_745",20.95,39.96638889,"barley",522,2.71767050300226
"BRIDGE_HOR_1387",20.98305556,39.85,"barley",592,2.77232170672292
"BRIDGE_HOR_937",20.98305556,39.85,"barley",592,2.77232170672292
"BRIDGE_HOR_8615",20.98833333,48.82111111,"barley",908,2.95808584852109
"BRIDGE_HOR_1279",21,39.78305556,"barley",456,2.65896484266443
"BRIDGE_HOR_1280",21,39.78305556,"barley",456,2.65896484266443
"BRIDGE_HOR_746",21,39.79972222,"barley",438,2.6414741105041
"BRIDGE_HOR_1278",21.06638889,39.71638889,"barley",450,2.65321251377534
"BRIDGE_HOR_8684",21.14388889,49.36277778,"barley",952,2.97863694838447
"BRIDGE_HOR_8657",21.14694444,49.40555556,"barley",853,2.93094903116752
"BRIDGE_HOR_967",21.18305556,39.76638889,"barley",505,2.70329137811866
"BRIDGE_HOR_7367",21.18388889,48.99194444,"barley",814,2.9106244048892
"BRIDGE_HOR_7360",21.3325,49.04527778,"barley",747,2.8733206018154
"BRIDGE_HOR_7361",21.3325,49.04527778,"barley",747,2.8733206018154
"BRIDGE_HOR_989",21.33305556,40.43305556,"barley",299,2.47567118832443
"BRIDGE_HOR_8655",21.43,49.39722222,"barley",883,2.94596070357757
"BRIDGE_HOR_8656",21.43,49.39722222,"barley",883,2.94596070357757
"BRIDGE_HOR_8660",21.43,49.39722222,"barley",883,2.94596070357757
"BRIDGE_HOR_691",21.45,37.68305556,"barley",294,2.46834733041216
"BRIDGE_HOR_692",21.45,37.68305556,"barley",294,2.46834733041216
"BRIDGE_HOR_729",21.55,37.68305556,"barley",329,2.51719589794997
"BRIDGE_HOR_8647",21.575,49.305,"barley",NA,NA
"BRIDGE_HOR_7362",21.58222222,49.06138889,"barley",1033,3.01410032151962
"BRIDGE_HOR_7363",21.58222222,49.06138889,"barley",1033,3.01410032151962
"BRIDGE_HOR_7364",21.58222222,49.06138889,"barley",1033,3.01410032151962
"BRIDGE_HOR_7365",21.58222222,49.06138889,"barley",1033,3.01410032151962
"BRIDGE_HOR_7366",21.58222222,49.06138889,"barley",1033,3.01410032151962
"BRIDGE_HOR_7391",21.58222222,49.06138889,"barley",1033,3.01410032151962
"BRIDGE_HOR_1244",21.61638889,40.68305556,"barley",327,2.51454775266029
"BRIDGE_HOR_4402",21.61638889,40.68305556,"barley",327,2.51454775266029
"BRIDGE_HOR_760",21.61638889,40.68305556,"barley",327,2.51454775266029
"BRIDGE_HOR_986",21.61638889,40.68305556,"barley",327,2.51454775266029
"BRIDGE_HOR_732",21.64166667,37.66944444,"barley",335,2.52504480703685
"BRIDGE_HOR_8654",21.64805556,49.41277778,"barley",925,2.96614173273903
"BRIDGE_HOR_8648",21.66611111,49.34944444,"barley",941,2.97358962342726
"BRIDGE_HOR_8683",21.66611111,49.34944444,"barley",941,2.97358962342726
"BRIDGE_HOR_753",21.66638889,39.26638889,"barley",684,2.83505610172012
"BRIDGE_HOR_966",21.68305556,40.52,"barley",343,2.53529412004277
"BRIDGE_HOR_988",21.68305556,40.52,"barley",343,2.53529412004277
"BRIDGE_HOR_722",21.71638889,37.1,"barley",332,2.52113808370404
"BRIDGE_HOR_731",21.71638889,37.71638889,"barley",358,2.55388302664387
"BRIDGE_HOR_8650",21.73333333,49.32694444,"barley",892,2.95036485437612
"BRIDGE_HOR_8651",21.73333333,49.32694444,"barley",892,2.95036485437612
"BRIDGE_HOR_8652",21.73333333,49.32694444,"barley",892,2.95036485437612
"BRIDGE_HOR_8649",21.74194444,49.36138889,"barley",860,2.93449845124357
"BRIDGE_HOR_8653",21.80694444,49.22388889,"barley",889,2.94890176097021
"BRIDGE_HOR_1236",21.83305556,39.56638889,"barley",330,2.51851393987789
"BRIDGE_HOR_2278",21.83305556,39.56638889,"barley",330,2.51851393987789
"BRIDGE_HOR_726",21.89972222,36.86638889,"barley",415,2.61804809671209
"BRIDGE_HOR_1026",21.96638889,37.14972222,"barley",345,2.53781909507327
"BRIDGE_HOR_1027",21.96638889,37.14972222,"barley",345,2.53781909507327
"BRIDGE_HOR_1150",21.96638889,37.14972222,"barley",345,2.53781909507327
"BRIDGE_HOR_1152",21.96638889,37.14972222,"barley",345,2.53781909507327
"BRIDGE_HOR_1153",21.96638889,37.14972222,"barley",345,2.53781909507327
"BRIDGE_HOR_1158",21.96638889,37.01638889,"barley",309,2.48995847942483
"BRIDGE_HOR_1360",21.96638889,37.01638889,"barley",309,2.48995847942483
"BRIDGE_HOR_1652",21.96638889,37.01638889,"barley",309,2.48995847942483
"BRIDGE_HOR_1738",21.96638889,37.01638889,"barley",309,2.48995847942483
"BRIDGE_HOR_1739",21.96638889,37.23305556,"barley",322,2.50785587169583
"BRIDGE_HOR_6953",21.96638889,37.14972222,"barley",345,2.53781909507327
"BRIDGE_HOR_6954",21.96638889,37.14972222,"barley",345,2.53781909507327
"BRIDGE_HOR_719",21.96638889,37.23305556,"barley",322,2.50785587169583
"BRIDGE_HOR_720",21.96638889,37.23305556,"barley",322,2.50785587169583
"BRIDGE_HOR_727",21.96638889,37.01638889,"barley",309,2.48995847942483
"BRIDGE_HOR_881",21.96638889,37.23305556,"barley",322,2.50785587169583
"BRIDGE_HOR_725",21.98305556,37.16638889,"barley",349,2.54282542695918
"BRIDGE_HOR_8645",22.00166667,49.19472222,"barley",897,2.95279244304409
"BRIDGE_HOR_1020",22.01638889,37.2,"barley",484,2.68484536164441
"BRIDGE_HOR_1033",22.01638889,37.04972222,"barley",314,2.49692964807321
"BRIDGE_HOR_1156",22.01638889,37.2,"barley",484,2.68484536164441
"BRIDGE_HOR_1164",22.01638889,37.04972222,"barley",314,2.49692964807321
"BRIDGE_HOR_1380",22.01638889,37.2,"barley",484,2.68484536164441
"BRIDGE_HOR_8646",22.03861111,49.19888889,"barley",857,2.9329808219232
"BRIDGE_HOR_8644",22.03972222,49.17,"barley",878,2.9434945159061
"BRIDGE_HOR_1010",22.05,37.6,"barley",438,2.6414741105041
"BRIDGE_HOR_1022",22.05,37.6,"barley",438,2.6414741105041
"BRIDGE_HOR_1023",22.05,37.6,"barley",438,2.6414741105041
"BRIDGE_HOR_1145",22.05,37.6,"barley",438,2.6414741105041
"BRIDGE_HOR_1146",22.05,37.6,"barley",438,2.6414741105041
"BRIDGE_HOR_1147",22.05,37.6,"barley",438,2.6414741105041
"BRIDGE_HOR_1239",22.05,37.6,"barley",438,2.6414741105041
"BRIDGE_HOR_942",22.05,37.6,"barley",438,2.6414741105041
"BRIDGE_HOR_1233",22.06638889,40.98305556,"barley",326,2.51321760006794
"BRIDGE_HOR_728",22.06638889,37.28305556,"barley",412,2.61489721603313
"BRIDGE_HOR_982",22.06638889,40.98305556,"barley",326,2.51321760006794
"BRIDGE_HOR_1024",22.08305556,37.54972222,"barley",454,2.6570558528571
"BRIDGE_HOR_1148",22.08305556,37.54972222,"barley",454,2.6570558528571
"BRIDGE_HOR_1011",22.13305556,37.41638889,"barley",354,2.54900326202579
"BRIDGE_HOR_1128",22.13305556,37.41638889,"barley",354,2.54900326202579
"BRIDGE_HOR_849",22.13305556,37.41638889,"barley",354,2.54900326202579
"BRIDGE_HOR_8624",22.15722222,48.98638889,"barley",761,2.88138465677057
"BRIDGE_HOR_8679",22.15722222,48.98638889,"barley",761,2.88138465677057
"BRIDGE_HOR_723",22.18305556,37.66638889,"barley",354,2.54900326202579
"BRIDGE_HOR_724",22.18305556,37.66638889,"barley",354,2.54900326202579
"BRIDGE_HOR_1382",22.21638889,37.61638889,"barley",430,2.63346845557959
"BRIDGE_HOR_997",22.21638889,37.61638889,"barley",430,2.63346845557959
"BRIDGE_HOR_8626",22.23472222,49.00222222,"barley",NA,NA
"BRIDGE_HOR_1029",22.26638889,37.61638889,"barley",515,2.71180722904119
"BRIDGE_HOR_1159",22.26638889,37.61638889,"barley",515,2.71180722904119
"BRIDGE_HOR_730",22.26638889,37.61638889,"barley",515,2.71180722904119
"BRIDGE_HOR_848",22.28305556,37.78305556,"barley",440,2.64345267648619
"BRIDGE_HOR_8638",22.31555556,48.97,"barley",634,2.80208925788173
"BRIDGE_HOR_8639",22.31555556,48.97,"barley",634,2.80208925788173
"BRIDGE_HOR_8640",22.31555556,48.97,"barley",634,2.80208925788173
"BRIDGE_HOR_8641",22.31555556,48.97,"barley",634,2.80208925788173
"BRIDGE_HOR_8642",22.31555556,48.97,"barley",634,2.80208925788173
"BRIDGE_HOR_8643",22.31555556,48.97,"barley",634,2.80208925788173
"BRIDGE_HOR_1160",22.31638889,37.95,"barley",524,2.71933128698373
"BRIDGE_HOR_733",22.31638889,37.95,"barley",524,2.71933128698373
"BRIDGE_HOR_1031",22.33305556,37.93305556,"barley",370,2.568201724067
"BRIDGE_HOR_1032",22.33305556,37.93305556,"barley",370,2.568201724067
"BRIDGE_HOR_1034",22.33305556,37.88305556,"barley",292,2.46538285144842
"BRIDGE_HOR_1161",22.33305556,37.93305556,"barley",370,2.568201724067
"BRIDGE_HOR_1162",22.33305556,37.93305556,"barley",370,2.568201724067
"BRIDGE_HOR_1163",22.33305556,37.93305556,"barley",370,2.568201724067
"BRIDGE_HOR_1165",22.33305556,37.88305556,"barley",292,2.46538285144842
"BRIDGE_HOR_734",22.33305556,37.93305556,"barley",370,2.568201724067
"BRIDGE_HOR_993",22.33305556,37.93305556,"barley",370,2.568201724067
"BRIDGE_HOR_8632",22.35,49.11666667,"barley",870,2.93951925261862
"BRIDGE_HOR_8633",22.35,49.11666667,"barley",870,2.93951925261862
"BRIDGE_HOR_8634",22.35,49.11666667,"barley",870,2.93951925261862
"BRIDGE_HOR_8635",22.35,49.11666667,"barley",870,2.93951925261862
"BRIDGE_HOR_8681",22.35,49.11666667,"barley",870,2.93951925261862
"BRIDGE_HOR_8682",22.35,49.11666667,"barley",870,2.93951925261862
"BRIDGE_HOR_8618",22.35666667,48.82277778,"barley",628,2.7979596437372
"BRIDGE_HOR_8675",22.35666667,48.82277778,"barley",628,2.7979596437372
"BRIDGE_HOR_1018",22.36638889,37.06638889,"barley",334,2.52374646681156
"BRIDGE_HOR_1019",22.36638889,37.46638889,"barley",313,2.49554433754645
"BRIDGE_HOR_1143",22.36638889,37.46638889,"barley",313,2.49554433754645
"BRIDGE_HOR_1942",22.36638889,37.06638889,"barley",334,2.52374646681156
"BRIDGE_HOR_717",22.36638889,37.06638889,"barley",334,2.52374646681156
"BRIDGE_HOR_1016",22.38305556,37.51638889,"barley",316,2.4996870826184
"BRIDGE_HOR_1039",22.38305556,37.51638889,"barley",316,2.4996870826184
"BRIDGE_HOR_1141",22.38305556,37.51638889,"barley",316,2.4996870826184
"BRIDGE_HOR_693",22.38305556,36.66638889,"barley",299,2.47567118832443
"BRIDGE_HOR_694",22.38305556,36.7,"barley",293,2.46686762035411
"BRIDGE_HOR_688",22.39972222,36.58305556,"barley",428,2.63144376901317
"BRIDGE_HOR_689",22.39972222,36.58305556,"barley",428,2.63144376901317
"BRIDGE_HOR_709",22.39972222,36.51638889,"barley",NA,NA
"BRIDGE_HOR_8676",22.41055556,49.02916667,"barley",747,2.8733206018154
"BRIDGE_HOR_8678",22.41055556,49.02916667,"barley",747,2.8733206018154
"BRIDGE_HOR_1012",22.41638889,37.53305556,"barley",294,2.46834733041216
"BRIDGE_HOR_1014",22.41638889,37.64972222,"barley",345,2.53781909507327
"BRIDGE_HOR_1015",22.41638889,37.64972222,"barley",345,2.53781909507327
"BRIDGE_HOR_1035",22.41638889,37.85,"barley",449,2.65224634100332
"BRIDGE_HOR_1140",22.41638889,37.64972222,"barley",345,2.53781909507327
"BRIDGE_HOR_1166",22.41638889,37.85,"barley",449,2.65224634100332
"BRIDGE_HOR_1167",22.41638889,37.85,"barley",449,2.65224634100332
"BRIDGE_HOR_1168",22.41638889,37.85,"barley",449,2.65224634100332
"BRIDGE_HOR_1659",22.41638889,37.85,"barley",449,2.65224634100332
"BRIDGE_HOR_1383",22.41638889,37.85,"barley",449,2.65224634100332
"BRIDGE_HOR_4404",22.41638889,37.85,"barley",449,2.65224634100332
"BRIDGE_HOR_690",22.41638889,36.54972222,"barley",314,2.49692964807321
"BRIDGE_HOR_880",22.41638889,37.64972222,"barley",345,2.53781909507327
"BRIDGE_HOR_882",22.41638889,37.85,"barley",449,2.65224634100332
"BRIDGE_HOR_943",22.41638889,37.85,"barley",449,2.65224634100332
"BRIDGE_HOR_994",22.41638889,37.85,"barley",449,2.65224634100332
"BRIDGE_HOR_701",22.43305556,36.91638889,"barley",389,2.58994960132571
"BRIDGE_HOR_711",22.43305556,36.91638889,"barley",389,2.58994960132571
"BRIDGE_HOR_712",22.43305556,36.91638889,"barley",389,2.58994960132571
"BRIDGE_HOR_8636",22.43916667,48.99361111,"barley",817,2.91222205653242
"BRIDGE_HOR_1017",22.45,36.89972222,"barley",412,2.61489721603313
"BRIDGE_HOR_1040",22.45,36.89972222,"barley",412,2.61489721603313
"BRIDGE_HOR_1142",22.45,36.89972222,"barley",412,2.61489721603313
"BRIDGE_HOR_697",22.45,36.75,"barley",372,2.5705429398819
"BRIDGE_HOR_698",22.45,36.75,"barley",372,2.5705429398819
"BRIDGE_HOR_713",22.45,37.1,"barley",272,2.4345689040342
"BRIDGE_HOR_714",22.45,37.1,"barley",272,2.4345689040342
"BRIDGE_HOR_1169",22.46638889,37.86638889,"barley",380,2.57978359661681
"BRIDGE_HOR_1170",22.46638889,37.86638889,"barley",380,2.57978359661681
"BRIDGE_HOR_4417",22.46638889,37.86638889,"barley",380,2.57978359661681
"BRIDGE_HOR_700",22.46638889,36.93305556,"barley",350,2.54406804435028
"BRIDGE_HOR_944",22.46638889,37.86638889,"barley",380,2.57978359661681
"BRIDGE_HOR_995",22.46638889,37.86638889,"barley",380,2.57978359661681
"BRIDGE_HOR_996",22.46638889,37.86638889,"barley",380,2.57978359661681
"BRIDGE_HOR_752",22.48,36.75972222,"barley",413,2.6159500516564
"BRIDGE_HOR_8637",22.48166667,49.0275,"barley",730,2.86332286012046
"BRIDGE_HOR_710",22.48305556,36.48305556,"barley",283,2.45178643552429
"BRIDGE_HOR_718",22.48305556,37.01638889,"barley",410,2.61278385671974
"BRIDGE_HOR_1038",22.48777778,37.49722222,"barley",311,2.49276038902684
"BRIDGE_HOR_1238",22.48777778,37.49722222,"barley",311,2.49276038902684
"BRIDGE_HOR_686",22.48777778,37.49722222,"barley",311,2.49276038902684
"BRIDGE_HOR_940",22.48777778,37.49722222,"barley",311,2.49276038902684
"BRIDGE_HOR_1283",22.53305556,39.61638889,"barley",329,2.51719589794997
"BRIDGE_HOR_1284",22.53305556,39.61638889,"barley",329,2.51719589794997
"BRIDGE_HOR_1313",22.53305556,39.61638889,"barley",329,2.51719589794997
"BRIDGE_HOR_1021",22.55,37.25,"barley",384,2.58433122436753
"BRIDGE_HOR_1144",22.55,37.25,"barley",384,2.58433122436753
"BRIDGE_HOR_1385",22.55,37.25,"barley",384,2.58433122436753
"BRIDGE_HOR_684",22.55,37.7,"barley",402,2.60422605308447
"BRIDGE_HOR_708",22.55,36.88305556,"barley",411,2.61384182187607
"BRIDGE_HOR_941",22.55,37.25,"barley",384,2.58433122436753
"BRIDGE_HOR_1253",22.56638889,36.75,"barley",523,2.71850168886727
"BRIDGE_HOR_1384",22.56638889,36.75,"barley",523,2.71850168886727
"BRIDGE_HOR_685",22.58305556,37.51638889,"barley",400,2.60205999132796
"BRIDGE_HOR_707",22.6,36.85,"barley",311,2.49276038902684
"BRIDGE_HOR_1258",22.66638889,36.85,"barley",368,2.56584781867352
"BRIDGE_HOR_706",22.66638889,36.85,"barley",368,2.56584781867352
"BRIDGE_HOR_1126",22.68305556,37.56638889,"barley",378,2.57749179983723
"BRIDGE_HOR_1127",22.68305556,37.56638889,"barley",378,2.57749179983723
"BRIDGE_HOR_983",22.75,39.38305556,"barley",260,2.41497334797082
"BRIDGE_HOR_878",22.76638889,37.75,"barley",299,2.47567118832443
"BRIDGE_HOR_1007",22.81666667,39.26666667,"barley",NA,NA
"BRIDGE_HOR_1235",22.81666667,39.26666667,"barley",NA,NA
"BRIDGE_HOR_847",22.83305556,37.56666667,"barley",235,2.37106786227174
"BRIDGE_HOR_1013",22.86638889,37.81638889,"barley",299,2.47567118832443
"BRIDGE_HOR_1138",22.86638889,37.81638889,"barley",299,2.47567118832443
"BRIDGE_HOR_3884",22.86638889,37.81638889,"barley",299,2.47567118832443
"BRIDGE_HOR_687",22.89722222,36.73444444,"barley",271,2.43296929087441
"BRIDGE_HOR_3277",22.93305556,37.81638889,"barley",311,2.49276038902684
"BRIDGE_HOR_3278",22.93305556,37.89972222,"barley",234,2.36921585741014
"BRIDGE_HOR_679",22.93305556,37.89972222,"barley",234,2.36921585741014
"BRIDGE_HOR_680",22.93305556,37.81638889,"barley",311,2.49276038902684
"BRIDGE_HOR_678",22.95,38.03305556,"barley",334,2.52374646681156
"BRIDGE_HOR_13449",22.98138889,42.25222222,"barley",480,2.68124123737559
"BRIDGE_HOR_13450",22.98138889,42.25222222,"barley",480,2.68124123737559
"BRIDGE_HOR_1137",22.98305556,38.01638889,"barley",452,2.65513843481138
"BRIDGE_HOR_1943",22.98305556,38.01638889,"barley",452,2.65513843481138
"BRIDGE_HOR_2281",22.98305556,38.01638889,"barley",452,2.65513843481138
"BRIDGE_HOR_681",23.05,37.79972222,"barley",424,2.62736585659273
"BRIDGE_HOR_1025",23.06638889,36.78305556,"barley",393,2.59439255037543
"BRIDGE_HOR_1149",23.06638889,36.78305556,"barley",393,2.59439255037543
"BRIDGE_HOR_13451",23.10444444,41.88888889,"barley",441,2.64443858946784
"BRIDGE_HOR_763",23.12,39.09,"barley",478,2.67942789661212
"BRIDGE_HOR_682",23.14972222,37.63305556,"barley",356,2.55144999797288
"BRIDGE_HOR_761",23.21638889,39.28305556,"barley",409,2.61172330800734
"BRIDGE_HOR_762",23.21638889,39.28,"barley",409,2.61172330800734
"BRIDGE_HOR_1139",23.26638889,37.81638889,"barley",NA,NA
"BRIDGE_HOR_1651",23.26638889,37.81638889,"barley",NA,NA
"BRIDGE_HOR_13456",23.58888889,42.44138889,"barley",NA,NA
"BRIDGE_HOR_1379",23.63055556,35.36333333,"barley",327,2.51454775266029
"BRIDGE_HOR_1737",23.64972222,35.29972222,"barley",306,2.48572142648158
"BRIDGE_HOR_1773",23.64972222,35.29972222,"barley",306,2.48572142648158
