"Lines","Long","Lat","crop","ph_value"
"SEEDGWAS211:MRG:4:250056164",-61.748698,12.030311,"maize",61
"SEEDGWAS2110:MRG:4:250063052",-92.044173,15.678832,"maize",67
"SEEDGWAS2111:MRG:4:250063053",-92.08333333,15.96666667,"maize",69
"SEEDGWAS2113:MRG:4:250062858",-99.015491,21.951043,"maize",NA
"SEEDGWAS2114:MRG:4:250063054",-97.097646,20.480001,"maize",61
"SEEDGWAS2115:MRG:4:250063055",-91.758868,15.810862,"maize",63
"SEEDGWAS2117:MRG:4:250062178",-48.919942,-27.726783,"maize",51
"SEEDGWAS2118:MRG:4:250062179",-54.828953,-22.200732,"maize",56
"SEEDGWAS2120:MRG:4:250062180",-67.465871,9.411944,"maize",61
"SEEDGWAS2124:MRG:4:250062182",-92.71666667,16.61666667,"maize",60
"SEEDGWAS213:MRG:4:250056165",-61.747948,12.091625,"maize",NA
"SEEDGWAS214:MRG:4:250056166",-61.642212,16.274868,"maize",62
"SEEDGWAS2147:MRG:4:250062199",-65.242936,-10.788263,"maize",44
"SEEDGWAS2148:MRG:4:250062200",-65.242936,-10.788263,"maize",44
"SEEDGWAS215:MRG:4:250056167",-61.581424,16.262387,"maize",NA
"SEEDGWAS2150:MRG:4:250062202",-93.1,16.96,"maize",60
"SEEDGWAS2151:MRG:4:250068679",-99.06666667,18.88333333,"maize",NA
"SEEDGWAS2152:MRG:4:250062203",-96.86666667,19.66666667,"maize",58
"SEEDGWAS2154:MRG:4:250068681",-35.96666667,-8.283333333,"maize",NA
"SEEDGWAS2155:MRG:4:250062204",-63.65,-21.9,"maize",61
"SEEDGWAS2156:MRG:4:250062205",-64.236121,-22.546278,"maize",58
"SEEDGWAS2158:MRG:4:250062207",-42.91666667,-13.58333333,"maize",59
"SEEDGWAS2159:MRG:4:250062208",-38.3,-7.983333333,"maize",63
"SEEDGWAS216:MRG:4:250056168",-72.35,19.51,"maize",56
"SEEDGWAS2160:MRG:4:250062209",-44.172619,-13.408628,"maize",59
"SEEDGWAS2161:MRG:4:250062210",-44.172619,-13.408628,"maize",59
"SEEDGWAS2162:MRG:4:250062211",-42.06666667,-16.86666667,"maize",64
"SEEDGWAS2163:MRG:4:250062212",-37.4,-6.666666667,"maize",62
"SEEDGWAS2164:MRG:4:250062213",-49.73333333,-3.7,"maize",47
"SEEDGWAS2165:MRG:4:250062214",-42.91666667,-13.58333333,"maize",59
"SEEDGWAS2166:MRG:4:250062215",-37.26666667,-9.933333333,"maize",67
"SEEDGWAS2167:MRG:4:250062216",-40.327167,-17.135631,"maize",59
"SEEDGWAS2168:MRG:4:250062217",-55.31666667,-27.6,"maize",NA
"SEEDGWAS2169:MRG:4:250062218",-60.05,-26.93333333,"maize",NA
"SEEDGWAS2170:MRG:4:250062219",-57.966463,-25.185831,"maize",60
"SEEDGWAS2171:MRG:4:250068682",-60,-25,"maize",63
"SEEDGWAS2172:MRG:4:250068684",-68.88333333,-33.21666667,"maize",81
"SEEDGWAS2173:MRG:4:250068685",-97.03333333,19.08333333,"maize",55
"SEEDGWAS2174:MRG:4:250062220",-106.393718,24.618206,"maize",70
"SEEDGWAS2175:MRG:4:250062221",-101.605,17.97833333,"maize",65
"SEEDGWAS2177:MRG:4:250062222",-99.1,24.08333333,"maize",78
"SEEDGWAS2178:MRG:4:250062223",-97.3,19.8,"maize",56
"SEEDGWAS2179:MRG:4:250062255",-53.5,-1.75,"maize",52
"SEEDGWAS218:MRG:4:250056169",-73.800134,18.286044,"maize",56
"SEEDGWAS2180:MRG:4:250062256",-53.5,-1.75,"maize",52
"SEEDGWAS2181:MRG:4:250062257",-93.370653,16.458148,"maize",66
"SEEDGWAS2182:MRG:4:250068687",-99.75,19.87,"maize",62
"SEEDGWAS2184:MRG:4:250062258",-100.5666667,18.46666667,"maize",70
"SEEDGWAS2185:MRG:4:250062259",-97.067537,18.850883,"maize",NA
"SEEDGWAS2186:MRG:4:250062261",-55.21666667,-24.93333333,"maize",54
"SEEDGWAS2187:MRG:4:250062262",-55.407662,-23.900264,"maize",53
"SEEDGWAS219:MRG:4:250056170",-73.800134,18.286044,"maize",56
"SEEDGWAS2192:MRG:4:250062264",-60.575732,2.807101,"maize",52
"SEEDGWAS2193:MRG:4:250062265",-55.993256,-27.402597,"maize",51
"SEEDGWAS2194:MRG:4:250062266",-66.201176,-25.228503,"maize",71
"SEEDGWAS2195:MRG:4:250062267",-66.21666667,-28.4,"maize",72
"SEEDGWAS2196:MRG:4:250062268",-66.26666667,-30.5,"maize",71
"SEEDGWAS2197:MRG:4:250062269",-69.05,-33.78333333,"maize",73
"SEEDGWAS2198:MRG:4:250068689",-66.712883,-30.847071,"maize",78
"SEEDGWAS2199:MRG:4:250068690",-98.2,20.15,"maize",59
"SEEDGWAS220:MRG:4:250056171",-70.266152,19.266144,"maize",56
"SEEDGWAS2200:MRG:4:250062270",-97.067537,18.850883,"maize",NA
"SEEDGWAS2202:MRG:4:250068691",-99.36666667,18.71666667,"maize",69
"SEEDGWAS2204:MRG:4:250062271",-56.258638,-25.68604,"maize",51
"SEEDGWAS2206:MRG:4:250062272",-56.215775,-26.826938,"maize",52
"SEEDGWAS2207:MRG:4:250062273",-56.928119,-26.796219,"maize",53
"SEEDGWAS2208:MRG:4:250062274",-56.842067,-26.9043,"maize",54
"SEEDGWAS2210:MRG:4:250062275",-56.812369,-25.754605,"maize",55
"SEEDGWAS2211:MRG:4:250062276",-54.941988,-24.065822,"maize",54
"SEEDGWAS2214:MRG:4:250062277",-67.721113,-10.150584,"maize",49
"SEEDGWAS2215:MRG:4:250062278",-40.327167,-17.135631,"maize",59
"SEEDGWAS2216:MRG:4:250062279",-39.68,-17.6,"maize",58
"SEEDGWAS2217:MRG:4:250062280",-44.172619,-13.408628,"maize",59
"SEEDGWAS2218:MRG:4:250062281",-44.172619,-13.408628,"maize",59
"SEEDGWAS2219:MRG:4:250062282",-44.172619,-13.408628,"maize",59
"SEEDGWAS222:MRG:4:250056173",-70.874286,19.743912,"maize",58
"SEEDGWAS2220:MRG:4:250062283",-44.71666667,-13.38333333,"maize",59
"SEEDGWAS2221:MRG:4:250062284",-42.46666667,-13.75,"maize",61
"SEEDGWAS2222:MRG:4:250062285",-38.08333333,-5.133333333,"maize",67
"SEEDGWAS2223:MRG:4:250062286",-42.18333333,-16.61666667,"maize",61
"SEEDGWAS2224:MRG:4:250062287",-42.06666667,-16.86666667,"maize",64
"SEEDGWAS2225:MRG:4:250062288",-42.06666667,-16.86666667,"maize",64
"SEEDGWAS2226:MRG:4:250062289",-42.06666667,-16.86666667,"maize",64
"SEEDGWAS2227:MRG:4:250062290",-42.06666667,-16.86666667,"maize",64
"SEEDGWAS2228:MRG:4:250062291",-41.5,-16.56666667,"maize",NA
"SEEDGWAS2229:MRG:4:250062292",-40.7,-16.18333333,"maize",60
"SEEDGWAS223:MRG:4:250056174",-70.606485,19.423437,"maize",NA
"SEEDGWAS2231:MRG:4:250062293",-55.05,-23.08333333,"maize",53
"SEEDGWAS2232:MRG:4:250062294",-55.21666667,-23.08333333,"maize",51
"SEEDGWAS2233:MRG:4:250062295",-55.21666667,-23.08333333,"maize",51
"SEEDGWAS2234:MRG:4:250062296",-56.536975,-22.141975,"maize",58
"SEEDGWAS2235:MRG:4:250062297",-57.825722,-21.681173,"maize",61
"SEEDGWAS2236:MRG:4:250062298",-57.825722,-21.681173,"maize",61
"SEEDGWAS2237:MRG:4:250062299",-54.53333333,-21.8,"maize",55
"SEEDGWAS2238:MRG:4:250062300",-54.16666667,-24.08333333,"maize",53
"SEEDGWAS2239:MRG:4:250062301",-54.16666667,-24.08333333,"maize",53
"SEEDGWAS2240:MRG:4:250062302",-53.750532,-23.40941,"maize",54
"SEEDGWAS2241:MRG:4:250062303",-56.891055,-24.460407,"maize",NA
"SEEDGWAS2244:MRG:4:250062304",-98.8167,21.5667,"maize",72
"SEEDGWAS2250:MRG:4:250062310",-99.31666667,22.83333333,"maize",73
"SEEDGWAS2251:MRG:4:250062311",-61.91666667,-37.46666667,"maize",NA
"SEEDGWAS2252:MRG:4:250062312",-62.23333333,-38.1,"maize",73
"SEEDGWAS2253:MRG:4:250062313",-61.2,-27.21666667,"maize",68
"SEEDGWAS2254:MRG:4:250062314",-61.2,-27.21666667,"maize",68
"SEEDGWAS2255:MRG:4:250062315",-59.133231,-25.721253,"maize",62
"SEEDGWAS2256:MRG:4:250062316",-96.85,19.73333333,"maize",54
"SEEDGWAS2257:MRG:4:250062317",-101.564868,17.665097,"maize",62
"SEEDGWAS2258:MRG:4:250062318",-108.51344,26.419644,"maize",74
"SEEDGWAS2259:MRG:4:250062319",-95.8,17.83333333,"maize",56
"SEEDGWAS2260:MRG:4:250068692",-104.880645,21.250533,"maize",60
"SEEDGWAS2261:MRG:4:250068693",-104.880645,21.250533,"maize",60
"SEEDGWAS2262:MRG:4:250062320",-55.8,-27.33333333,"maize",50
"SEEDGWAS2263:MRG:4:250068694",-60.71666667,-26.58333333,"maize",63
"SEEDGWAS2264:MRG:4:250062321",-66.382503,-31.45052,"maize",74
"SEEDGWAS2265:MRG:4:250062322",-66.712883,-30.847071,"maize",78
"SEEDGWAS2266:MRG:4:250062323",-66.303177,-30.377406,"maize",74
"SEEDGWAS2267:MRG:4:250062324",-64.410852,-31.635529,"maize",68
"SEEDGWAS2268:MRG:4:250062325",-64.410852,-31.635529,"maize",68
"SEEDGWAS2269:MRG:4:250068695",-69.03,-33.77,"maize",75
"SEEDGWAS227:MRG:4:250056176",-60.579083,11.254642,"maize",55
"SEEDGWAS2270:MRG:4:250062326",-66.61666667,-33.16666667,"maize",76
"SEEDGWAS2271:MRG:4:250068696",-66.43,-32.95,"maize",74
"SEEDGWAS2272:MRG:4:250062327",-40.28,-15.76,"maize",59
"SEEDGWAS2273:MRG:4:250062328",-58.25059,-26.145978,"maize",59
"SEEDGWAS2274:MRG:4:250062329",-58.204427,-25.398244,"maize",63
"SEEDGWAS2275:MRG:4:250062330",-60.575732,2.807101,"maize",52
"SEEDGWAS2276:MRG:4:250062331",-61.13,1.83,"maize",52
"SEEDGWAS228:MRG:4:250056177",-61.46,10.7,"maize",54
"SEEDGWAS229:MRG:4:250056178",-61.24446,10.595396,"maize",56
"SEEDGWAS230:MRG:4:250056179",-61.4,10.28333333,"maize",57
"SEEDGWAS2311:MRG:4:250070007",-102.3,19.98333333,"maize",71
"SEEDGWAS2312:MRG:4:250062386",-103.165492,18.761556,"maize",61
"SEEDGWAS2313:MRG:4:250070008",-102.3,19.98333333,"maize",71
"SEEDGWAS2314:MRG:4:250062388",-97.241203,18.332954,"maize",NA
"SEEDGWAS2317:MRG:4:250070009",-100.983333,20.5,"maize",NA
"SEEDGWAS2322:MRG:4:250062391",-104.060951,20.507845,"maize",59
"SEEDGWAS2323:MRG:4:250070010",-103.5833333,19.88333333,"maize",71
"SEEDGWAS2327:MRG:4:250070011",-105.259161,27.008378,"maize",77
"SEEDGWAS233:MRG:4:250056181",-56.855206,-25.47702,"maize",54
"SEEDGWAS2331:MRG:4:250062398",-99.813582,21.054943,"maize",NA
"SEEDGWAS2333:MRG:4:250070012",-102.733333,20.816667,"maize",60
"SEEDGWAS2334:MRG:4:250062401",-103.5333333,19.41666667,"maize",61
"SEEDGWAS2335:MRG:4:250062402",-103.567399,20.509937,"maize",66
"SEEDGWAS2336:MRG:4:250062403",-103.180173,20.321879,"maize",62
"SEEDGWAS2337:MRG:4:250062404",-103.5,20.01666667,"maize",71
"SEEDGWAS2339:MRG:4:250062405",-99.9072222,21.7722222,"maize",75
"SEEDGWAS234:MRG:4:250056182",-46.93333333,-22.45,"maize",55
"SEEDGWAS2342:MRG:4:250062406",-92.182995,15.389566,"maize",58
"SEEDGWAS2343:MRG:4:250070015",-100.6222222,25.01805556,"maize",80
"SEEDGWAS2350:MRG:4:250062413",-102.733333,20.066667,"maize",66
"SEEDGWAS2351:MRG:4:250070016",-102,19.91666667,"maize",63
"SEEDGWAS2352:MRG:4:250070017",-103.276895,21.783816,"maize",70
"SEEDGWAS2353:MRG:4:250062414",-98.65,20.65,"maize",NA
"SEEDGWAS2354:MRG:4:250062415",-98.76666667,20.6,"maize",71
"SEEDGWAS2355:MRG:4:250070018",-98.661356,20.592704,"maize",64
"SEEDGWAS2355:MRG:4:250070035",-98.661356,20.592704,"maize",64
"SEEDGWAS2355:MRG:4:250070131",-98.661356,20.592704,"maize",64
"SEEDGWAS2355:MRG:4:250070281",-98.661356,20.592704,"maize",64
"SEEDGWAS2355:MRG:4:250070411",-98.661356,20.592704,"maize",64
"SEEDGWAS2355:MRG:4:250070511",-98.661356,20.592704,"maize",64
"SEEDGWAS236:MRG:4:250056184",-55.27,5.71,"maize",47
"SEEDGWAS2360:MRG:4:250062418",-101.126482,20.200962,"maize",65
"SEEDGWAS2361:MRG:4:250070020",-103.723087,20.143022,"maize",59
"SEEDGWAS2363:MRG:4:250062420",-92.190526,15.388178,"maize",57
"SEEDGWAS2365:MRG:4:250062421",-101.7833333,19.8,"maize",NA
"SEEDGWAS2366:MRG:4:250062422",-103.5,23.62,"maize",69
"SEEDGWAS2367:MRG:4:250062423",-99.17,20.26,"maize",74
"SEEDGWAS2368:MRG:4:250070021",-98.2,20.15,"maize",59
"SEEDGWAS2370:MRG:4:250070022",-99.083132,18.878577,"maize",69
"SEEDGWAS2371:MRG:4:250062425",-99.23333333,18.85,"maize",NA
"SEEDGWAS2373:MRG:4:250070023",-99.22,18.8,"maize",72
"SEEDGWAS2374:MRG:4:250062426",-99.23333333,18.76666667,"maize",71
"SEEDGWAS2377:MRG:4:250062427",-99.55,18.66666667,"maize",65
"SEEDGWAS2378:MRG:4:250070024",-99.604781,18.722675,"maize",67
"SEEDGWAS2379:MRG:4:250062428",-99.604781,18.722675,"maize",67
"SEEDGWAS2380:MRG:4:250062429",-99.66666667,18.8,"maize",NA
"SEEDGWAS2381:MRG:4:250070025",-99.66666667,18.8,"maize",NA
"SEEDGWAS2383:MRG:4:250062430",-101.449639,20.920258,"maize",74
"SEEDGWAS2384:MRG:4:250070026",-104.35,19.76666667,"maize",70
"SEEDGWAS2385:MRG:4:250070027",-103.427739,20.734851,"maize",NA
"SEEDGWAS2386:MRG:4:250070028",-99.65111,24.618879,"maize",77
"SEEDGWAS2387:MRG:4:250070029",-98.39,18.49,"maize",68
"SEEDGWAS2388:MRG:4:250070030",-98.314232,18.107657,"maize",NA
"SEEDGWAS2389:MRG:4:250062431",-99.59805556,21.91527778,"maize",75
"SEEDGWAS2401:MRG:4:250062438",-39.57391,-8.107378,"maize",62
"SEEDGWAS2403:MRG:4:250062439",-83.711745,9.405484,"maize",53
"SEEDGWAS2407:MRG:4:250062443",-52.408631,-28.29906,"maize",50
"SEEDGWAS242:MRG:4:250056191",-53.883333,-28.366667,"maize",49
"SEEDGWAS2423:MRG:4:250062451",-46.97733,-18.96064,"maize",53
"SEEDGWAS2424:MRG:4:250070042",-102.319883,20.290769,"maize",74
"SEEDGWAS2425:MRG:4:250070043",-102.45,19.96666667,"maize",65
"SEEDGWAS2426:MRG:4:250062452",-102.4666667,19.58333333,"maize",NA
"SEEDGWAS2429:MRG:4:250070046",-54.048978,-32.087201,"maize",59
"SEEDGWAS243:MRG:4:250059017",-49.005651,-28.515684,"maize",51
"SEEDGWAS2433:MRG:4:250062453",-97.28339,16.233634,"maize",54
"SEEDGWAS2434:MRG:4:250070050",-97.957508,17.19135,"maize",61
"SEEDGWAS2435:MRG:4:250062454",-96.81666667,18.13333333,"maize",57
"SEEDGWAS2436:MRG:4:250070051",-96.172744,17.186388,"maize",58
"SEEDGWAS2437:MRG:4:250062455",-96.81666667,18.13333333,"maize",57
"SEEDGWAS2438:MRG:4:250070052",-97.816908,17.312798,"maize",65
"SEEDGWAS2439:MRG:4:250070053",-97.957508,17.19135,"maize",61
"SEEDGWAS2440:MRG:4:250062456",-97.957508,17.19135,"maize",61
"SEEDGWAS2441:MRG:4:250062457",-97.816908,17.312798,"maize",65
"SEEDGWAS2442:MRG:4:250062458",-96.549449,17.592724,"maize",50
"SEEDGWAS2443:MRG:4:250062459",-97.816908,17.312798,"maize",65
"SEEDGWAS246:MRG:4:250059018",-51.127617,-20.62891,"maize",56
"SEEDGWAS2462:MRG:4:250070069",-107.9333333,30.38333333,"maize",77
"SEEDGWAS2464:MRG:4:250070070",-104.393881,23.480832,"maize",74
"SEEDGWAS2466:MRG:4:250070071",-103.903927,20.284838,"maize",58
"SEEDGWAS2467:MRG:4:250070072",-103.7373,22.394537,"maize",71
"SEEDGWAS2468:MRG:4:250070073",-103.25,22.11666667,"maize",72
"SEEDGWAS2469:MRG:4:250070074",-104.129825,21.381182,"maize",62
"SEEDGWAS247:MRG:4:250059019",-51.127617,-20.62891,"maize",56
"SEEDGWAS2470:MRG:4:250070075",-102.9666667,21.78333333,"maize",74
"SEEDGWAS2472:MRG:4:250070076",-104.739704,21.221061,"maize",60
"SEEDGWAS2473:MRG:4:250062462",-104.739704,21.221061,"maize",60
"SEEDGWAS2474:MRG:4:250062463",-104.4833333,21.06666667,"maize",60
"SEEDGWAS2475:MRG:4:250062464",-97.816908,17.312798,"maize",65
"SEEDGWAS2476:MRG:4:250062465",-107.9333333,30.38333333,"maize",77
"SEEDGWAS2479:MRG:4:250062467",-100.441427,19.290057,"maize",66
"SEEDGWAS2480:MRG:4:250062468",-102.4,19.41666667,"maize",60
"SEEDGWAS2481:MRG:4:250062469",-102.5166667,19.71666667,"maize",62
"SEEDGWAS2482:MRG:4:250070078",-102.4666667,19.58333333,"maize",NA
"SEEDGWAS249:MRG:4:250059020",-51.483333,-21.533333,"maize",58
"SEEDGWAS2490:MRG:4:250062473",-103.814756,19.55706,"maize",65
"SEEDGWAS2491:MRG:4:250070082",-102.7333333,20.81666667,"maize",60
"SEEDGWAS2494:MRG:4:250062474",-57.757907,-30.79075,"maize",58
"SEEDGWAS2495:MRG:4:250062475",-96.021444,17.253353,"maize",NA
"SEEDGWAS2496:MRG:4:250062476",-96.021444,17.253353,"maize",NA
"SEEDGWAS2497:MRG:4:250070086",-100.761898,20.699376,"maize",72
"SEEDGWAS2498:MRG:4:250062477",-103.25,19.966667,"maize",61
"SEEDGWAS2499:MRG:4:250070087",-101.6666667,20.63333333,"maize",68
"SEEDGWAS250:MRG:4:250059021",-50.03333333,-20.66666667,"maize",55
"SEEDGWAS2501:MRG:4:250062509",-102.194513,21.942148,"maize",67
"SEEDGWAS2502:MRG:4:250062510",-98.734909,20.784944,"maize",64
"SEEDGWAS2504:MRG:4:250062511",-100.0333333,19.03333333,"maize",56
"SEEDGWAS2507:MRG:4:250062512",-96.021444,17.253353,"maize",NA
"SEEDGWAS2508:MRG:4:250062513",-97.692737,17.26968,"maize",64
"SEEDGWAS251:MRG:4:250059022",-47.959266,-23.076071,"maize",55
"SEEDGWAS2511:MRG:4:250062514",-97.11666667,19.35,"maize",60
"SEEDGWAS2513:MRG:4:250062516",-43.24,-15.79,"maize",57
"SEEDGWAS2518:MRG:4:250062520",-38.48333333,-11.23333333,"maize",64
"SEEDGWAS2521:MRG:4:250062522",-39.110395,-16.388263,"maize",51
"SEEDGWAS2522:MRG:4:250062523",-37.8,-9.65,"maize",63
"SEEDGWAS2527:MRG:4:250062527",-54.879717,-27.14473,"maize",51
"SEEDGWAS2528:MRG:4:250062528",-67.56666667,-28.06666667,"maize",NA
"SEEDGWAS2530:MRG:4:250062529",-91.943308,16.328624,"maize",65
"SEEDGWAS2531:MRG:4:250062530",-91.892968,16.318734,"maize",63
"SEEDGWAS2533:MRG:4:250062531",-92.251361,15.37229,"maize",62
"SEEDGWAS2535:MRG:4:250062532",-92.91666667,16.88333333,"maize",65
"SEEDGWAS254:MRG:4:250059023",-49.519177,-23.397216,"maize",53
"SEEDGWAS2558:MRG:4:250062536",-44.071822,-20.688323,"maize",51
"SEEDGWAS256:MRG:4:250059024",-48.174103,-22.044979,"maize",54
"SEEDGWAS2560:MRG:4:250062537",-92.05,16.11666667,"maize",65
"SEEDGWAS2561:MRG:4:250062538",-96.021444,17.253353,"maize",NA
"SEEDGWAS2562:MRG:4:250062539",-99.5,17.55,"maize",NA
"SEEDGWAS2563:MRG:4:250062540",-91.98333333,16.33333333,"maize",62
"SEEDGWAS2564:MRG:4:250062541",-103.7,24.88333333,"maize",79
"SEEDGWAS2566:MRG:4:250062542",-97.427292,18.483431,"maize",74
"SEEDGWAS257:MRG:4:250059025",-47.9,-22.01666667,"maize",NA
"SEEDGWAS2572:MRG:4:250062543",-104.099147,24.465353,"maize",74
"SEEDGWAS2577:MRG:4:250062544",-97.52396,20.007577,"maize",NA
"SEEDGWAS2578:MRG:4:250062545",-97.03333333,19.08333333,"maize",55
"SEEDGWAS2579:MRG:4:250070088",-102.95,20.78333333,"maize",60
"SEEDGWAS258:MRG:4:250059026",-47.9,-22.01666667,"maize",NA
"SEEDGWAS2580:MRG:4:250070089",-102.95,20.78333333,"maize",60
"SEEDGWAS2581:MRG:4:250070090",-102.45,21.16666667,"maize",71
"SEEDGWAS2582:MRG:4:250070091",-98.8,18.68333333,"maize",71
"SEEDGWAS2585:MRG:4:250070092",-102.95,20.78333333,"maize",60
"SEEDGWAS2589:MRG:4:250070094",-96.872107,17.25085,"maize",70
"SEEDGWAS259:MRG:4:250059027",-49.41666667,-22.4,"maize",55
"SEEDGWAS2590:MRG:4:250070095",-96.261935,16.8965,"maize",67
"SEEDGWAS2593:MRG:4:250070096",-96.874589,16.789356,"maize",64
"SEEDGWAS2594:MRG:4:250070097",-96.78333333,16.5,"maize",66
"SEEDGWAS2595:MRG:4:250062546",-92.463042,17.010766,"maize",60
"SEEDGWAS2596:MRG:4:250068732",-98.91666667,18.98333333,"maize",65
"SEEDGWAS2597:MRG:4:250062547",-97.03333333,19.08333333,"maize",55
"SEEDGWAS2598:MRG:4:250068733",-104.1166667,24.45,"maize",NA
"SEEDGWAS2599:MRG:4:250068734",-104.611327,24.209641,"maize",74
"SEEDGWAS260:MRG:4:250059028",-50.83333333,-21.78333333,"maize",55
"SEEDGWAS2600:MRG:4:250062548",-103.6666667,24.88333333,"maize",79
"SEEDGWAS2601:MRG:4:250062549",-97.68333333,17.26666667,"maize",65
"SEEDGWAS2602:MRG:4:250068735",-101.988203,21.005478,"maize",66
"SEEDGWAS2603:MRG:4:250068736",-102.1666667,21.01666667,"maize",63
"SEEDGWAS2605:MRG:4:250062550",-97.1,19.11666667,"maize",56
"SEEDGWAS2607:MRG:4:250068737",-102.6666667,20.81666667,"maize",59
"SEEDGWAS2608:MRG:4:250068738",-102,21.11666667,"maize",64
"SEEDGWAS2609:MRG:4:250062551",-42.6,-17.25,"maize",56
"SEEDGWAS2610:MRG:4:250062552",-44.4747,-21.129651,"maize",51
"SEEDGWAS2611:MRG:4:250062553",-53.076765,-26.035028,"maize",51
"SEEDGWAS2613:MRG:4:250062554",-53.076765,-26.035028,"maize",51
"SEEDGWAS2614:MRG:4:250062555",-54.08333333,-25.25,"maize",55
"SEEDGWAS2615:MRG:4:250062556",-54.13333333,-25.41666667,"maize",54
"SEEDGWAS2616:MRG:4:250062557",-52.996926,-27.074737,"maize",52
"SEEDGWAS2617:MRG:4:250062558",-53.56666667,-26.75,"maize",53
"SEEDGWAS2618:MRG:4:250062559",-53.56666667,-26.75,"maize",53
"SEEDGWAS2619:MRG:4:250062560",-53.56666667,-26.75,"maize",53
"SEEDGWAS2620:MRG:4:250062561",-101.250498,17.579435,"maize",60
"SEEDGWAS2621:MRG:4:250068739",-99.43333333,18.73333333,"maize",65
"SEEDGWAS2622:MRG:4:250068740",-103.562492,25.624139,"maize",81
"SEEDGWAS2623:MRG:4:250068741",-102.609647,21.006093,"maize",NA
"SEEDGWAS2625:MRG:4:250062562",-97.692737,17.26968,"maize",64
"SEEDGWAS2626:MRG:4:250068742",-102.35,22.45,"maize",74
"SEEDGWAS2627:MRG:4:250062563",-97.692737,17.26968,"maize",64
"SEEDGWAS2628:MRG:4:250062564",-100,21.93333333,"maize",77
"SEEDGWAS263:MRG:4:250059029",-50.06666667,-21.4,"maize",55
"SEEDGWAS2630:MRG:4:250062566",-103.6666667,24.88333333,"maize",79
"SEEDGWAS2631:MRG:4:250068743",-99.71666667,23,"maize",78
"SEEDGWAS2632:MRG:4:250068745",-65.36666667,-24.26666667,"maize",61
"SEEDGWAS2633:MRG:4:250068746",-65.295122,-26.221327,"maize",68
"SEEDGWAS2634:MRG:4:250068747",-102.243902,22.269581,"maize",76
"SEEDGWAS2635:MRG:4:250068748",-99.458144,18.272733,"maize",75
"SEEDGWAS2636:MRG:4:250068749",-104.575801,21.320316,"maize",59
"SEEDGWAS2637:MRG:4:250062567",-104.575801,21.320316,"maize",59
"SEEDGWAS2638:MRG:4:250062568",-104.575801,21.320316,"maize",59
"SEEDGWAS2639:MRG:4:250068750",-67.03,-27.67,"maize",79
"SEEDGWAS264:MRG:4:250059030",-49.506021,-20.791709,"maize",55
"SEEDGWAS2640:MRG:4:250068751",-67.769458,-29.503681,"maize",81
"SEEDGWAS2641:MRG:4:250062569",-104.449948,21.110878,"maize",62
"SEEDGWAS2647:MRG:4:250062575",-44.172999,-16.228093,"maize",56
"SEEDGWAS2656:MRG:4:250068753",-65.01666667,-26.11666667,"maize",68
"SEEDGWAS266:MRG:4:250059031",-90.88333333,14.76666667,"maize",59
"SEEDGWAS267:MRG:4:250059032",-91.946084,14.969183,"maize",54
"SEEDGWAS2670:MRG:4:250068754",-97.407682,18.627026,"maize",74
"SEEDGWAS2671:MRG:4:250068755",-96.93361111,17.4311111,"maize",60
"SEEDGWAS2672:MRG:4:250068756",-100.050632,20.765746,"maize",72
"SEEDGWAS2673:MRG:4:250062593",-99.631435,21.141034,"maize",63
"SEEDGWAS2674:MRG:4:250062595",-100.476326,20.610849,"maize",NA
"SEEDGWAS2677:MRG:4:250062597",-100.15,20.2,"maize",59
"SEEDGWAS2678:MRG:4:250062598",-101.25,21.01666667,"maize",NA
"SEEDGWAS2679:MRG:4:250068757",-102.85,21.18333333,"maize",66
"SEEDGWAS2680:MRG:4:250068758",-103.2,22.36666667,"maize",68
"SEEDGWAS2682:MRG:4:250068760",-103.462153,19.735479,"maize",66
"SEEDGWAS2686:MRG:4:250062601",-97.24166667,18.75027778,"maize",64
"SEEDGWAS2689:MRG:4:250068763",-102.85,21.18333333,"maize",66
"SEEDGWAS269:MRG:4:250059033",-90.805464,14.786779,"maize",61
"SEEDGWAS2691:MRG:4:250068764",-99.152393,19.621178,"maize",NA
"SEEDGWAS2692:MRG:4:250068766",-99.7,19.88333333,"maize",61
"SEEDGWAS2696:MRG:4:250068767",-100.026879,19.260089,"maize",59
"SEEDGWAS2697:MRG:4:250068768",-99.51666667,19.96666667,"maize",62
"SEEDGWAS2699:MRG:4:250068769",-98.35,19.16666667,"maize",67
"SEEDGWAS270:MRG:4:250059034",-91.93333333,15.4,"maize",58
"SEEDGWAS2700:MRG:4:250062602",-97.96,19.06,"maize",68
"SEEDGWAS2701:MRG:4:250062603",-98.7833,19.0417,"maize",NA
"SEEDGWAS2702:MRG:4:250062604",-102.696335,19.998739,"maize",66
"SEEDGWAS2703:MRG:4:250063906",-102.4833333,19.75,"maize",60
"SEEDGWAS2704:MRG:4:250068770",-101.170589,19.779325,"maize",68
"SEEDGWAS2706:MRG:4:250068772",-102.8,23.16,"maize",76
"SEEDGWAS2707:MRG:4:250068773",-102.310212,22.199415,"maize",74
"SEEDGWAS2709:MRG:4:250068774",-100.275105,20.382772,"maize",63
"SEEDGWAS2710:MRG:4:250068775",-100.460026,20.560425,"maize",73
"SEEDGWAS2711:MRG:4:250063907",-100.275105,20.382772,"maize",63
"SEEDGWAS2712:MRG:4:250063908",-99.631435,21.141034,"maize",63
