"species","gene","pvalue"
"Arabidopsis","AT2G15530",1.982999e-15
"Arabidopsis","AT2G15535",1.982999e-15
"Arabidopsis","AT2G15555",1.982999e-15
"Arabidopsis","AT2G15560",1.982999e-15
"Arabidopsis","AT2G15570",1.982999e-15
"Arabidopsis","AT2G15580",1.982999e-15
"Arabidopsis","AT2G15590",1.982999e-15
"Arabidopsis","AT2G15610",1.982999e-15
"Arabidopsis","AT2G15620",1.982999e-15
"Arabidopsis","AT2G15630",1.982999e-15
"Arabidopsis","AT2G15450",1.682651e-14
"Arabidopsis","AT2G15460",1.682651e-14
"Arabidopsis","AT2G15470",1.682651e-14
"Arabidopsis","AT2G15480",1.682651e-14
"Arabidopsis","AT2G15490",1.682651e-14
"Arabidopsis","AT2G15500",1.682651e-14
"Arabidopsis","AT2G15440",3.716382e-14
"Arabidopsis","AT5G26360",3.14092e-11
"Arabidopsis","AT5G26570",3.14092e-11
"Arabidopsis","AT5G26594",3.14092e-11
"Arabidopsis","AT5G26667",3.14092e-11
"Arabidopsis","AT5G26673",3.14092e-11
"Arabidopsis","AT5G26692",3.14092e-11
"Arabidopsis","AT5G26717",3.14092e-11
"Arabidopsis","AT5G26730",3.14092e-11
"Arabidopsis","AT5G26731",3.14092e-11
"Arabidopsis","AT5G26740",3.14092e-11
"Arabidopsis","AT5G26742",3.14092e-11
"Arabidopsis","AT4G21366",5.369305e-11
"Arabidopsis","AT4G21380",5.369305e-11
"Arabidopsis","AT4G21390",5.369305e-11
"Arabidopsis","AT4G21400",5.369305e-11
"Arabidopsis","AT4G21410",5.369305e-11
"Arabidopsis","AT4G21430",5.369305e-11
"Arabidopsis","AT4G21440",5.369305e-11
"Arabidopsis","AT4G21445",5.369305e-11
"Arabidopsis","AT4G21450",5.369305e-11
"Arabidopsis","AT4G21460",5.369305e-11
"Arabidopsis","AT4G09690",2.791164e-09
"Arabidopsis","AT4G09720",2.791164e-09
"Arabidopsis","AT4G09730",2.791164e-09
"Arabidopsis","AT4G09731",2.791164e-09
"Arabidopsis","AT4G09740",2.791164e-09
"Arabidopsis","AT4G09750",2.791164e-09
"Arabidopsis","AT4G09760",2.791164e-09
"Arabidopsis","AT4G09770",2.791164e-09
"Arabidopsis","AT4G09775",2.791164e-09
"Arabidopsis","AT4G09780",2.791164e-09
"Arabidopsis","AT4G09784",2.791164e-09
"Arabidopsis","AT4G09795",2.791164e-09
"Arabidopsis","AT4G09800",2.791164e-09
"Arabidopsis","AT4G09810",2.791164e-09
"Arabidopsis","AT2G15640",3.21652e-09
"Arabidopsis","AT5G37620",4.58537e-09
"Arabidopsis","AT5G37630",4.58537e-09
"Arabidopsis","AT5G37640",4.58537e-09
"Arabidopsis","AT5G37650",4.58537e-09
"Arabidopsis","AT5G37660",4.58537e-09
"Arabidopsis","AT5G37667",4.58537e-09
"Arabidopsis","AT5G37670",4.58537e-09
"Arabidopsis","AT5G37680",4.58537e-09
"Arabidopsis","AT5G37690",4.58537e-09
"Arabidopsis","AT5G37710",4.58537e-09
"Arabidopsis","AT5G37720",4.58537e-09
"Arabidopsis","AT5G37730",4.58537e-09
"Barley","HORVU.MOREX.r3.2HG0105960",9.66065e-09
"Barley","HORVU.MOREX.r3.2HG0105980",9.66065e-09
"Barley","HORVU.MOREX.r3.6HG0542020",1.270391e-08
"Barley","HORVU.MOREX.r3.5HG0437920",3.108059e-08
"Barley","HORVU.MOREX.r3.2HG0130030",9.421227e-08
"Maize","Zm00001eb100820",8.637259e-08
"Maize","Zm00001eb100830",8.637259e-08
"Rice","LOC_Os03g41400",3.135506e-19
"Rice","LOC_Os03g41419",3.135506e-19
"Rice","LOC_Os03g41438",3.135506e-19
"Rice","LOC_Os03g41460",3.135506e-19
"Rice","LOC_Os03g41470",3.135506e-19
"Rice","LOC_Os03g41480",3.135506e-19
"Rice","LOC_Os03g41500",3.135506e-19
"Rice","LOC_Os03g41510",3.135506e-19
"Rice","LOC_Os03g41390",5.775331e-19
"Rice","LOC_Os10g03540",5.881336e-17
"Rice","LOC_Os10g03550",5.881336e-17
"Rice","LOC_Os10g03560",5.881336e-17
"Rice","LOC_Os10g03570",5.881336e-17
"Rice","LOC_Os10g03590",5.881336e-17
"Rice","LOC_Os10g03600",5.881336e-17
"Rice","LOC_Os10g03610",5.881336e-17
"Rice","LOC_Os10g03620",5.881336e-17
"Rice","LOC_Os10g03630",5.881336e-17
"Rice","LOC_Os03g41160",1.367274e-16
"Rice","LOC_Os03g41170",1.367274e-16
"Rice","LOC_Os03g41180",1.367274e-16
"Rice","LOC_Os03g41200",1.367274e-16
"Rice","LOC_Os03g41229",1.367274e-16
"Rice","LOC_Os03g41320",1.002364e-15
"Rice","LOC_Os03g41330",1.002364e-15
"Rice","LOC_Os03g41339",1.002364e-15
"Rice","LOC_Os03g41350",1.002364e-15
"Rice","LOC_Os03g41380",1.002364e-15
"Rice","LOC_Os05g33720",1.847034e-15
"Rice","LOC_Os05g33730",1.847034e-15
"Rice","LOC_Os05g33740",1.847034e-15
"Rice","LOC_Os05g33750",1.847034e-15
"Rice","LOC_Os05g33760",1.847034e-15
"Rice","LOC_Os05g33770",1.847034e-15
"Rice","LOC_Os05g33780",1.847034e-15
"Rice","LOC_Os05g33790",1.847034e-15
"Rice","LOC_Os03g41940",6.484524e-15
"Rice","LOC_Os03g41960",6.484524e-15
"Rice","LOC_Os03g41970",6.484524e-15
"Rice","LOC_Os03g41980",6.484524e-15
"Rice","LOC_Os03g41990",6.484524e-15
"Rice","LOC_Os03g42000",6.484524e-15
"Rice","LOC_Os03g42010",6.484524e-15
"Rice","LOC_Os03g42020",6.484524e-15
"Rice","LOC_Os03g41530",8.376785e-15
"Rice","LOC_Os03g41540",8.376785e-15
"Rice","LOC_Os03g41570",8.376785e-15
"Rice","LOC_Os03g41580",8.376785e-15
"Rice","LOC_Os03g41600",8.376785e-15
"Rice","LOC_Os07g11040",2.678133e-14
"Rice","LOC_Os07g11050",2.678133e-14
"Rice","LOC_Os07g11060",2.678133e-14
"Rice","LOC_Os07g11070",2.678133e-14
"Rice","LOC_Os07g11080",2.678133e-14
"Rice","LOC_Os07g11090",2.678133e-14
"Rice","LOC_Os01g60260",7.478428e-14
"Rice","LOC_Os01g60270",7.478428e-14
"Rice","LOC_Os01g60280",7.478428e-14
"Rice","LOC_Os01g60290",7.478428e-14
"Rice","LOC_Os01g60309",7.478428e-14
"Rice","LOC_Os01g60330",7.478428e-14
"Rice","LOC_Os01g60340",7.478428e-14
"Rice","LOC_Os11g46080",8.277824e-14
"Rice","LOC_Os11g46090",8.277824e-14
"Rice","LOC_Os11g46100",8.277824e-14
"Rice","LOC_Os11g46110",8.277824e-14
"Rice","LOC_Os11g46120",8.277824e-14
"Rice","LOC_Os11g46130",8.277824e-14
"Rice","LOC_Os11g46140",8.277824e-14
"Rice","LOC_Os11g46150",8.277824e-14
"Rice","LOC_Os08g08300",1.171561e-13
"Rice","LOC_Os08g08310",1.171561e-13
"Rice","LOC_Os08g08320",1.171561e-13
"Rice","LOC_Os08g08330",1.171561e-13
"Rice","LOC_Os08g08340",1.171561e-13
"Rice","LOC_Os08g08350",1.171561e-13
"Rice","LOC_Os12g11400",1.222317e-13
"Rice","LOC_Os12g11410",1.222317e-13
"Rice","LOC_Os12g11420",1.222317e-13
"Rice","LOC_Os12g11430",1.222317e-13
"Rice","LOC_Os12g11440",1.222317e-13
"Rice","LOC_Os12g11450",1.222317e-13
"Rice","LOC_Os12g11460",1.222317e-13
"Rice","LOC_Os12g11470",1.222317e-13
"Rice","LOC_Os12g11480",1.222317e-13
"Rice","LOC_Os06g50050",2.689468e-13
"Rice","LOC_Os06g50060",2.689468e-13
"Rice","LOC_Os06g50070",2.689468e-13
"Rice","LOC_Os06g50080",2.689468e-13
"Rice","LOC_Os06g50090",2.689468e-13
"Rice","LOC_Os06g50100",2.689468e-13
"Rice","LOC_Os06g50110",2.689468e-13
"Rice","LOC_Os06g50120",2.689468e-13
"Rice","LOC_Os06g50130",2.689468e-13
"Rice","LOC_Os06g50140",2.689468e-13
"Rice","LOC_Os06g50146",2.689468e-13
"Rice","LOC_Os06g50154",2.689468e-13
"Rice","LOC_Os06g50170",2.689468e-13
"Rice","LOC_Os05g33550",3.192103e-13
"Rice","LOC_Os05g33554",3.192103e-13
"Rice","LOC_Os05g33560",3.192103e-13
"Rice","LOC_Os05g33570",3.192103e-13
"Rice","LOC_Os05g33580",3.192103e-13
"Rice","LOC_Os05g33590",3.192103e-13
"Rice","LOC_Os07g11100",3.524155e-13
"Rice","LOC_Os07g11110",3.524155e-13
"Rice","LOC_Os07g11120",3.524155e-13
"Rice","LOC_Os07g11030",7.790733e-13
"Rice","LOC_Os07g11130",8.132749e-13
"Rice","LOC_Os07g11150",8.132749e-13
"Rice","LOC_Os05g24780",8.497694e-13
"Rice","LOC_Os05g24790",8.497694e-13
"Rice","LOC_Os05g24800",8.497694e-13
"Rice","LOC_Os05g24810",8.497694e-13
"Rice","LOC_Os05g24820",8.497694e-13
"Rice","LOC_Os05g24840",8.497694e-13
"Rice","LOC_Os05g24850",8.497694e-13
"Rice","LOC_Os05g24860",8.497694e-13
"Rice","LOC_Os05g24870",8.497694e-13
"Rice","LOC_Os05g24880",8.497694e-13
"Rice","LOC_Os05g24950",8.497694e-13
"Rice","LOC_Os05g24960",8.497694e-13
"Rice","LOC_Os05g24970",8.497694e-13
"Rice","LOC_Os05g24980",8.497694e-13
"Rice","LOC_Os05g24990",8.497694e-13
"Rice","LOC_Os05g25000",8.497694e-13
"Rice","LOC_Os05g25010",8.497694e-13
"Rice","LOC_Os05g25020",8.497694e-13
"Rice","LOC_Os05g28380",1.238608e-12
"Rice","LOC_Os05g28390",1.238608e-12
"Rice","LOC_Os05g28404",1.238608e-12
"Rice","LOC_Os05g28420",1.238608e-12
"Rice","LOC_Os05g28430",1.238608e-12
"Rice","LOC_Os05g28440",1.238608e-12
"Rice","LOC_Os05g28450",1.238608e-12
"Rice","LOC_Os05g28460",1.238608e-12
"Rice","LOC_Os05g28470",1.238608e-12
"Rice","LOC_Os05g28480",1.238608e-12
"Rice","LOC_Os03g42040",1.324014e-12
"Rice","LOC_Os03g42050",1.324014e-12
"Rice","LOC_Os03g42060",1.324014e-12
"Rice","LOC_Os03g50300",1.639192e-12
"Rice","LOC_Os03g50310",1.639192e-12
"Rice","LOC_Os03g50320",1.639192e-12
"Rice","LOC_Os03g50325",1.639192e-12
"Rice","LOC_Os03g50330",1.639192e-12
"Rice","LOC_Os03g50340",1.639192e-12
"Rice","LOC_Os06g50180",2.200366e-12
"Rice","LOC_Os06g50190",2.200366e-12
"Rice","LOC_Os03g52070",2.351758e-12
"Rice","LOC_Os03g52080",2.351758e-12
"Rice","LOC_Os03g52090",2.351758e-12
"Rice","LOC_Os03g52100",2.351758e-12
"Rice","LOC_Os05g25030",2.623188e-12
"Rice","LOC_Os05g25040",2.623188e-12
"Rice","LOC_Os05g25050",2.623188e-12
"Rice","LOC_Os05g25060",2.623188e-12
"Rice","LOC_Os05g28150",2.992872e-12
"Rice","LOC_Os05g28170",2.992872e-12
"Rice","LOC_Os05g28180",2.992872e-12
"Rice","LOC_Os05g28190",2.992872e-12
"Rice","LOC_Os05g28200",2.992872e-12
"Rice","LOC_Os03g51970",3.018018e-12
"Rice","LOC_Os03g51980",3.018018e-12
"Rice","LOC_Os03g51984",3.018018e-12
"Rice","LOC_Os03g51990",3.018018e-12
"Rice","LOC_Os03g52000",3.018018e-12
"Rice","LOC_Os03g52010",3.018018e-12
"Rice","LOC_Os03g52020",3.018018e-12
"Rice","LOC_Os07g45460",3.232265e-12
"Rice","LOC_Os07g45470",3.232265e-12
"Rice","LOC_Os07g45480",3.232265e-12
"Rice","LOC_Os07g45490",3.232265e-12
"Rice","LOC_Os07g45510",3.232265e-12
"Rice","LOC_Os07g45520",3.232265e-12
"Rice","LOC_Os07g45530",3.232265e-12
"Rice","LOC_Os04g46480",3.525097e-12
"Rice","LOC_Os04g46490",3.525097e-12
"Rice","LOC_Os04g46500",3.525097e-12
"Rice","LOC_Os04g46510",3.525097e-12
"Rice","LOC_Os04g46520",3.525097e-12
"Rice","LOC_Os04g46530",3.525097e-12
"Rice","LOC_Os04g46540",3.525097e-12
"Rice","LOC_Os04g46550",3.525097e-12
"Rice","LOC_Os04g46560",3.525097e-12
"Rice","LOC_Os04g46570",3.525097e-12
"Rice","LOC_Os04g46580",3.525097e-12
"Rice","LOC_Os03g42030",4.134866e-12
"Rice","LOC_Os07g46650",5.062279e-12
"Rice","LOC_Os07g46660",5.062279e-12
"Rice","LOC_Os07g46670",5.062279e-12
"Rice","LOC_Os07g46680",5.062279e-12
"Rice","LOC_Os07g46690",5.062279e-12
"Rice","LOC_Os07g46700",5.062279e-12
"Rice","LOC_Os07g46710",5.062279e-12
"Rice","LOC_Os07g46720",5.062279e-12
"Rice","LOC_Os03g31260",5.573363e-12
"Rice","LOC_Os03g31270",5.573363e-12
"Rice","LOC_Os03g31280",5.573363e-12
"Rice","LOC_Os03g31290",5.573363e-12
"Rice","LOC_Os03g31300",5.573363e-12
"Rice","LOC_Os03g31310",5.573363e-12
"Rice","LOC_Os03g31320",5.573363e-12
"Rice","LOC_Os03g52030",5.953648e-12
"Rice","LOC_Os05g27720",6.238982e-12
"Rice","LOC_Os05g27730",6.238982e-12
"Rice","LOC_Os05g27740",6.238982e-12
"Rice","LOC_Os05g27760",6.238982e-12
"Rice","LOC_Os05g27770",6.238982e-12
"Rice","LOC_Os05g27780",6.238982e-12
"Rice","LOC_Os05g27790",6.238982e-12
"Rice","LOC_Os02g30390",1.044957e-11
"Rice","LOC_Os02g30400",1.044957e-11
"Rice","LOC_Os02g30410",1.044957e-11
"Rice","LOC_Os02g30420",1.044957e-11
"Rice","LOC_Os02g30430",1.044957e-11
"Rice","LOC_Os02g30440",1.044957e-11
"Rice","LOC_Os02g30450",1.044957e-11
"Rice","LOC_Os02g30460",1.044957e-11
"Rice","LOC_Os06g50200",1.044957e-11
"Rice","LOC_Os06g50210",1.044957e-11
"Rice","LOC_Os06g50220",1.044957e-11
"Rice","LOC_Os06g50230",1.044957e-11
"Rice","LOC_Os06g50240",1.044957e-11
"Rice","LOC_Os06g50250",1.044957e-11
"Rice","LOC_Os06g50260",1.044957e-11
"Rice","LOC_Os06g50270",1.044957e-11
"Rice","LOC_Os06g50280",1.044957e-11
"Rice","LOC_Os06g50290",1.044957e-11
"Rice","LOC_Os06g50300",1.044957e-11
"Rice","LOC_Os06g50310",1.044957e-11
"Rice","LOC_Os06g50320",1.044957e-11
"Rice","LOC_Os12g38860",1.325773e-11
"Rice","LOC_Os12g38870",1.325773e-11
"Rice","LOC_Os12g38880",1.325773e-11
"Rice","LOC_Os12g38890",1.325773e-11
"Rice","LOC_Os12g38900",1.325773e-11
"Rice","LOC_Os12g38910",1.325773e-11
"Rice","LOC_Os12g38920",1.325773e-11
"Rice","LOC_Os12g38930",1.325773e-11
"Rice","LOC_Os08g08660",1.394164e-11
"Rice","LOC_Os08g08670",1.394164e-11
"Rice","LOC_Os08g08680",1.394164e-11
"Rice","LOC_Os08g08690",1.394164e-11
"Rice","LOC_Os08g08700",1.394164e-11
"Rice","LOC_Os08g08710",1.394164e-11
"Rice","LOC_Os08g08720",1.394164e-11
"Rice","LOC_Os08g08730",1.394164e-11
"Rice","LOC_Os12g38620",1.427035e-11
"Rice","LOC_Os12g38630",1.427035e-11
"Rice","LOC_Os12g38640",1.427035e-11
"Rice","LOC_Os12g38650",1.427035e-11
"Rice","LOC_Os12g38660",1.427035e-11
"Rice","LOC_Os12g38670",1.427035e-11
"Rice","LOC_Os12g38680",1.427035e-11
"Rice","LOC_Os12g38690",1.427035e-11
"Rice","LOC_Os05g34130",1.524224e-11
"Rice","LOC_Os05g34140",1.524224e-11
"Rice","LOC_Os05g34150",1.524224e-11
"Rice","LOC_Os05g34160",1.524224e-11
"Rice","LOC_Os05g34170",1.524224e-11
"Rice","LOC_Os05g34180",1.524224e-11
"Rice","LOC_Os05g34190",1.524224e-11
"Rice","LOC_Os05g33600",1.535335e-11
"Rice","LOC_Os05g33610",1.535335e-11
"Rice","LOC_Os10g04990",1.537007e-11
"Rice","LOC_Os10g05000",1.537007e-11
"Rice","LOC_Os10g05010",1.537007e-11
"Rice","LOC_Os10g05020",1.537007e-11
"Rice","LOC_Os10g05030",1.537007e-11
"Rice","LOC_Os10g05040",1.537007e-11
"Rice","LOC_Os10g05050",1.537007e-11
"Rice","LOC_Os10g05069",1.537007e-11
"Rice","LOC_Os02g35450",1.945122e-11
"Rice","LOC_Os02g35460",1.945122e-11
"Rice","LOC_Os02g35470",1.945122e-11
"Rice","LOC_Os02g35480",1.945122e-11
"Rice","LOC_Os02g35490",1.945122e-11
"Rice","LOC_Os02g35500",1.945122e-11
"Rice","LOC_Os02g35520",1.945122e-11
"Rice","LOC_Os06g49950",2.190038e-11
"Rice","LOC_Os06g49960",2.190038e-11
"Rice","LOC_Os06g49970",2.190038e-11
"Rice","LOC_Os06g49980",2.190038e-11
"Rice","LOC_Os06g49990",2.190038e-11
"Rice","LOC_Os06g50000",2.190038e-11
"Rice","LOC_Os06g50010",2.190038e-11
"Rice","LOC_Os06g50020",2.190038e-11
"Rice","LOC_Os08g08260",2.589901e-11
"Rice","LOC_Os08g08270",2.589901e-11
"Rice","LOC_Os03g24240",2.810618e-11
"Rice","LOC_Os03g24250",2.810618e-11
"Rice","LOC_Os03g24260",2.810618e-11
"Rice","LOC_Os03g24270",2.810618e-11
"Rice","LOC_Os03g24280",2.810618e-11
"Rice","LOC_Os03g24290",2.810618e-11
"Rice","LOC_Os03g24300",2.810618e-11
"Rice","LOC_Os03g24310",2.810618e-11
"Rice","LOC_Os03g24320",2.810618e-11
"Rice","LOC_Os03g24339",2.810618e-11
"Rice","LOC_Os11g46806",2.839437e-11
"Rice","LOC_Os03g24380",2.84272e-11
"Rice","LOC_Os03g24390",2.84272e-11
"Rice","LOC_Os03g24400",2.84272e-11
"Rice","LOC_Os03g24410",2.84272e-11
"Rice","LOC_Os03g24420",2.84272e-11
"Rice","LOC_Os03g24430",2.84272e-11
"Rice","LOC_Os03g24440",2.84272e-11
"Rice","LOC_Os03g24360",2.88858e-11
"Rice","LOC_Os03g24370",2.897727e-11
"Rice","LOC_Os11g46810",2.911986e-11
"Rice","LOC_Os05g34030",3.030616e-11
"Rice","LOC_Os05g34040",3.030616e-11
"Rice","LOC_Os05g34050",3.030616e-11
"Rice","LOC_Os05g34060",3.030616e-11
"Rice","LOC_Os05g34070",3.030616e-11
"Rice","LOC_Os05g34080",3.030616e-11
"Rice","LOC_Os05g34090",3.030616e-11
"Rice","LOC_Os05g34100",3.030616e-11
"Rice","LOC_Os03g52160",3.201469e-11
"Rice","LOC_Os03g52170",3.201469e-11
"Rice","LOC_Os03g52180",3.201469e-11
"Rice","LOC_Os03g52190",3.201469e-11
"Rice","LOC_Os03g52200",3.201469e-11
"Rice","LOC_Os03g52210",3.201469e-11
"Rice","LOC_Os03g52230",3.201469e-11
"Rice","LOC_Os04g27500",3.411592e-11
"Rice","LOC_Os04g27510",3.411592e-11
"Rice","LOC_Os04g27520",3.411592e-11
"Rice","LOC_Os04g27530",3.411592e-11
"Rice","LOC_Os04g27540",3.411592e-11
"Rice","LOC_Os04g27550",3.411592e-11
"Rice","LOC_Os07g14560",3.542043e-11
"Rice","LOC_Os07g14570",3.542043e-11
"Rice","LOC_Os07g14580",3.542043e-11
"Rice","LOC_Os07g14590",3.542043e-11
"Rice","LOC_Os07g14600",3.542043e-11
"Rice","LOC_Os07g14610",3.542043e-11
"Rice","LOC_Os07g14620",3.542043e-11
"Rice","LOC_Os07g14630",3.542043e-11
"Rice","LOC_Os07g14640",3.542043e-11
"Rice","LOC_Os03g50450",4.153218e-11
"Rice","LOC_Os03g50470",4.153218e-11
"Rice","LOC_Os03g50480",4.153218e-11
"Rice","LOC_Os03g50490",4.153218e-11
"Rice","LOC_Os03g50500",4.153218e-11
"Rice","LOC_Os03g50510",4.153218e-11
"Rice","LOC_Os03g52239",4.570498e-11
"Rice","LOC_Os03g52258",4.570498e-11
"Rice","LOC_Os03g52280",4.570498e-11
"Rice","LOC_Os03g52284",4.570498e-11
"Rice","LOC_Os03g52290",4.570498e-11
"Rice","LOC_Os03g52300",4.570498e-11
"Rice","LOC_Os03g52310",4.570498e-11
"Rice","LOC_Os03g52320",4.570498e-11
"Rice","LOC_Os03g52330",4.570498e-11
"Rice","LOC_Os03g42070",5.463499e-11
"Rice","LOC_Os03g42080",5.463499e-11
"Rice","LOC_Os03g42090",5.463499e-11
"Rice","LOC_Os03g42100",5.463499e-11
"Rice","LOC_Os06g50480",5.567021e-11
"Rice","LOC_Os06g50490",5.567021e-11
"Rice","LOC_Os06g50510",5.567021e-11
"Rice","LOC_Os06g50520",5.567021e-11
"Rice","LOC_Os06g50530",5.567021e-11
"Rice","LOC_Os06g50539",5.567021e-11
"Rice","LOC_Os06g50560",5.567021e-11
"Rice","LOC_Os10g04750",5.72357e-11
"Rice","LOC_Os10g04760",5.72357e-11
"Rice","LOC_Os10g04770",5.72357e-11
"Rice","LOC_Os10g04780",5.72357e-11
"Rice","LOC_Os10g04800",5.72357e-11
"Rice","LOC_Os10g04810",5.72357e-11
"Rice","LOC_Os10g04674",5.736254e-11
"Rice","LOC_Os10g04690",5.736254e-11
"Rice","LOC_Os10g04700",5.736254e-11
"Rice","LOC_Os10g04710",5.736254e-11
"Rice","LOC_Os10g04720",5.736254e-11
"Rice","LOC_Os10g04730",5.736254e-11
"Rice","LOC_Os10g04740",5.736254e-11
"Rice","LOC_Os02g34070",6.044118e-11
"Rice","LOC_Os02g34090",6.044118e-11
"Rice","LOC_Os02g34100",6.044118e-11
"Rice","LOC_Os02g16130",6.618589e-11
"Rice","LOC_Os02g16140",6.618589e-11
"Rice","LOC_Os02g16150",6.618589e-11
"Rice","LOC_Os02g16160",6.618589e-11
"Rice","LOC_Os02g16180",6.618589e-11
"Rice","LOC_Os02g16190",6.618589e-11
"Rice","LOC_Os02g16200",6.618589e-11
"Rice","LOC_Os02g16210",6.618589e-11
"Rice","LOC_Os02g16220",6.618589e-11
"Rice","LOC_Os02g16230",6.618589e-11
"Rice","LOC_Os03g41932",7.561439e-11
"Rice","LOC_Os03g24200",8.817199e-11
"Rice","LOC_Os03g24210",8.817199e-11
"Rice","LOC_Os03g24220",8.817199e-11
"Rice","LOC_Os03g24230",8.817199e-11
"Rice","LOC_Os05g24890",8.901049e-11
"Rice","LOC_Os05g24900",8.901049e-11
"Rice","LOC_Os05g24910",8.901049e-11
"Rice","LOC_Os05g24920",8.901049e-11
"Rice","LOC_Os05g24930",8.901049e-11
"Rice","LOC_Os05g24940",8.901049e-11
"Rice","LOC_Os10g04860",1.009225e-10
"Rice","LOC_Os10g04870",1.009225e-10
"Rice","LOC_Os10g04880",1.009225e-10
"Rice","LOC_Os10g04890",1.009225e-10
"Rice","LOC_Os10g04900",1.009225e-10
"Rice","LOC_Os10g04910",1.009225e-10
"Rice","LOC_Os10g04930",1.009225e-10
"Rice","LOC_Os10g04940",1.009225e-10
"Rice","LOC_Os08g08360",1.070522e-10
"Rice","LOC_Os10g04840",1.100407e-10
