Acession_ID,Name,Country,Lat,Long,Collector,CS_number,Admixture_group,
7186,Kn-0,LTU,54.8969,23.8924,Albert Kranz,CS76969,central_europe,
7192,Kil-0,UK,55.6395,-5.66364,Albert Kranz,CS76526,germany,
7199,Kl-5,GER,50.95,6.9666,Albert Kranz,CS76528,germany,
7202,Kb-0,GER,50.1797,8.50861,Albert Kranz,CS76524,germany,
7203,Krot-0,GER,49.631,11.5722,Thomas Mitchell-Olds,CS76534,central_europe,
7207,Kyoto,JPN,35.0085,135.752,Hirokazu Tsukaya,CS76535,central_europe,
7208,Lan-0,UK,55.6739,-3.78181,Albert Kranz,CS76539,germany,
7209,La-0,POL,52.7333,15.2333,Albert Kranz,CS76538,admixed,
7213,Ler-0,POL,52.7325,15.2369,Maarten Koornneef,CS77020,admixed,
7217,Lm-2,FRA,48,0.5,Albert Kranz,CS76545,western_europe,
7218,Le-0,NED,52.1611,4.49015,Albert Kranz,CS76540,admixed,
7223,Li-2:1,GER,50.3833,8.0666,Albert Kranz,CS76541,central_europe,
7231,Li-7,GER,50.3833,8.0666,Albert Kranz,CS77035,germany,
7236,Litva,LTU,,,Igor Vizir,CS76543,central_europe,
7244,Mnz-0,GER,50.001,8.26664,Albert Kranz,CS76552,germany,
7248,Mv-0,USA,41.3923,-70.6652,Albert Kranz,CS76556,germany,
7250,Me-0,GER,51.9183,10.1138,Albert Kranz,CS76549,germany,
7255,Mh-0,POL,50.95,20.5,Albert Kranz,CS76550,germany,
7258,Nw-0,GER,50.5,8.5,Albert Kranz,CS76564,germany,
7268,Np-0,GER,52.6969,10.981,Albert Kranz,CS76563,admixed,
7273,,,,,,,,
7276,Ob-0,GER,50.2,8.5833,Albert Kranz,CS76566,germany,
7280,Old-1,GER,53.1667,8.2,Albert Kranz,CS76567,germany,
7282,Or-0,GER,50.3827,8.01161,Albert Kranz,CS76568,germany,
7287,Ove-0,GER,53.3422,8.42255,Albert Kranz,CS76569,germany,
7288,Oy-0,NOR,60.385543,6.193019,Albert Kranz,CS77156,admixed,
7296,Petergof,RUS,59,29,Igor Vizir,CS77170,central_europe,
7298,Pi-0,AUT,47.04,10.51,Albert Kranz,CS76572,central_europe,
7305,Pt-0,GER,53.476,10.6065,Albert Kranz,CS78915,admixed,
7306,Pog-0,CAN,49.2655,-123.206,Albert Kranz,CS76576,western_europe,
7307,Pn-0,FRA,48.0653,-2.96591,Albert Kranz,CS77182,western_europe,
7314,Ragl-1,UK,54.3512,-3.41697,Maarten Koornneef,CS76583,admixed,
7316,Rhen-1,NED,51.9667,5.56667,Maarten Koornneef,CS78916,admixed,
7319,Rome-1,ITA,42,12.1,Maarten Koornneef,CS76590,admixed,
7320,Rou-0,FRA,49.4424,1.09849,Albert Kranz,CS76591,western_europe,
7322,Rsch-4,RUS,56.3,34,Albert Kranz,CS77222,germany,
7323,Rubezhnoe-1,UKR,49,38.28,Igor Vizir,CS76594,asia,
7327,Sf-1,ESP,41.7833,3.03333,F. Laibach,CS77246,spain,
7328,Sf-2,ESP,41.7833,3.03333,Albert Kranz,CS77247,spain,
7332,Seattle-0,USA,47,-122.2,Rick Amasino,CS76598,western_europe,
7333,Sei-0,ITA,46.5438,11.5614,Albert Kranz,CS76599,central_europe,
7337,Si-0,GER,50.8738,8.02341,Albert Kranz,CS76601,germany,
7342,Su-0,UK,53.6473,-3.00733,Albert Kranz,CS76606,admixed,
7343,Sp-0,GER,52.5339,13.181,Albert Kranz,CS76603,south_sweden,
7344,Sg-1,GER,47.6667,9.5,Albert Kranz,CS76600,admixed,
7346,Sten-0,GER,52.6058,11.8558,Albert Kranz,CS77277,south_sweden,
7347,Stw-0,RUS,52,36,Albert Kranz,CS76605,central_europe,
7349,Ta-0,CZE,49.5,14.5,Albert Kranz,CS76608,central_europe,
7350,Tac-0,USA,47.2413,-122.459,Thomas Mitchell-Olds,CS76609,central_europe,
7353,Tha-1,NED,52.08,4.3,Maarten Koornneef,CS76611,admixed,
7354,Ting-1,SWE,56.5,14.9,Maarten Koornneef,CS76612,south_sweden,
7356,Tol-0,USA,41.6639,-83.5553,Scott Leisner,CS76614,germany,
7358,Tol-2,USA,41.6639,-83.5553,Scott Leisner,CS79019,germany,
7359,Tol-3,USA,41.6639,-83.5553,Scott Leisner,CS79020,germany,
7372,Tscha-1,AUT,47.0748,9.9042,Maarten Koornneef,CS76616,central_europe,
7373,Tsu-0,JPN,34.43,136.31,Albert Kranz,CS77389,admixed,
7377,Tul-0,USA,43.2708,-85.2563,Albert Kranz,CS76618,germany,
7378,Uk-1,GER,48.0333,7.7667,Albert Kranz,CS76620,admixed,
7382,Utrecht,NED,52.0918,5.1145,Viola Willemsen,CS76622,admixed,
7383,Van-0,CAN,49.2655,-123.206,Albert Kranz,CS76623,western_europe,
7384,Ven-1,NED,52.0333,5.55,Maarten Koornneef,CS76624,admixed,
7387,Vind-1,UK,54.9902,-2.3671,Maarten Koornneef,CS76625,western_europe,
7394,Wa-1,POL,52.3,21,Albert Kranz,CS76626,admixed,
7396,Ws-0.2,RUS,52.3,30,Albert Kranz,CS78857,central_europe,
7404,Wc-1,GER,52.6,10.0667,Albert Kranz,CS76627,admixed,
7411,Wl-0,GER,47.9299,10.8134,Albert Kranz,CS76630,central_europe,
7413,Wil-2,LTU,54.6833,25.3167,Albert Kranz,CS78856,central_europe,
7415,Wu-0,GER,49.7878,9.9361,Albert Kranz,CS78858,germany,
7416,Yo-0,USA,37.45,-119.35,Albert Kranz,CS76633,germany,
7417,Zu-0,SUI,47.3667,8.55,Albert Kranz,CS78880,western_europe,
7418,Zu-1,SUI,47.3667,8.55,Albert Kranz,CS78881,admixed,
7419,Db-1,GER,50.3058,8.32213,Albert Kranz,CS76471,germany,
7424,Jl-3,CZE,49.2,16.6166,Albert Kranz,CS76519,central_europe,
7427,Ko-2,DEN,,,Albert Kranz,CS76531,central_europe,
7430,Nc-1,FRA,48.6167,6.25,Albert Kranz,CS76559,admixed,
7460,Da(1)-12,CZE,,,Igor Vizir,CS76470,central_europe,
7461,H55,CZE,49,15,Igor Vizir,CS76897,germany,
7471,RLD-1,UNK,,,Maarten Koornneef,CS76588,admixed,
7475,KEN,USA,41.767,-72.677,Massimo Pigliucci,CS79021,germany,
7477,WAR,USA,41.7302,-71.2825,Massimo Pigliucci,CS78853,admixed,
7514,RRS-7,USA,41.5609,-86.4251,Joy Bergelson,CS76593,admixed,
7515,RRS-10,USA,41.5609,-86.4251,Joy Bergelson,CS76592,germany,
7516,Vår2-1,SWE,55.58,14.334,Magnus Nordborg,CS78830,germany,
7517,Vår2-6,SWE,55.58,14.334,Magnus Nordborg,CS78831,germany,
7520,Lp2-2,CZE,49.38,16.81,Ivo Cetl,CS76546,central_europe,
7521,Lp2-6,CZE,49.38,16.81,Ivo Cetl,CS77052,central_europe,
7523,Pna-17,USA,42.0945,-86.3253,Joy Bergelson,CS76575,germany,
7525,Rmx-A180,USA,42.036,-86.511,Joy Bergelson,CS77218,germany,
7529,627RMX-1MN4,USA,42.0333,-86.5128,Justin Borevitz,CS79022,germany,
7530,627RMX-1MN5,USA,42.0333,-86.5128,Justin Borevitz,CS79023,germany,
7566,627ME-13Y1,USA,42.093,-86.359,Justin Borevitz,CS78367,germany,
7568,627ME-1MI1,USA,42.093,-86.359,Justin Borevitz,CS79024,germany,
7717,KNO1.37,USA,41.273,-86.625,Megan Dunning,CS76972,germany,
7757,KNO2.41,USA,41.273,-86.625,Megan Dunning,CS79025,germany,
7767,KNO2.54,USA,41.273,-86.625,Megan Dunning,CS79026,germany,
7917,PNA3.10,USA,42.0945,-86.3253,Megan Dunning,CS77183,germany,
7947,PNA3.40,USA,42.0945,-86.3253,Megan Dunning,CS77184,germany,
8037,PT1.52,USA,41.3423,-86.7368,Megan Dunning,CS79027,germany,
8057,PT1.85,USA,41.3423,-86.7368,Megan Dunning,CS79028,germany,
8077,PT2.21,USA,41.3423,-86.7368,Megan Dunning,CS77191,germany,
8132,RMX3.22,USA,42.036,-86.511,Megan Dunning,CS77219,germany,
8171,RMX4.118,USA,42.036,-86.511,Megan Dunning,CS79029,germany,
8214,Gy-0,FRA,49,2,Albert Kranz,CS78901,western_europe,
8222,Lis-2,SWE,56.0089259,14.7427433,Magnus Nordborg,CS77043,south_sweden,
8227,THÖ 03,SWE,62.7920572,17.898516,Mattias Jakobsson,CS77367,north_sweden,
8230,Algutsrum,SWE,56.68,16.5,Magnus Nordborg,CS76657,south_sweden,
8231,Brö1-6,SWE,56.3065535,15.9960089,Magnus Nordborg,CS76726,south_sweden,
8233,Dem-4,USA,41.1876,-87.1923,Joy Bergelson,CS76794,germany,
8234,Gul1-2,SWE,56.3201865,15.9753237,Magnus Nordborg,CS76896,south_sweden,
8235,Hod,CZE,48.8,17.1,Jirina Relichov,CS76924,central_europe,
8236,HSm,CZE,49.33,15.76,Jirina Relichov,CS76941,central_europe,
8237,Kävlinge-1,SWE,55.8,13.1,Torbjorn Sall,CS76964,south_sweden,
8238,Kent,UK,51.15,0.4,Magnus Nordborg,CS76967,germany,
8239,PHW-3,GER,51,7,Paul Williams,CS76976,germany,
8240,Kulturen-1,SWE,55.705,13.196,Torbjorn Sall,CS76987,south_sweden,
8241,Liarum,SWE,55.95,13.85,Torbjorn Sall,CS77038,south_sweden,
8242,Lillö-1,SWE,56.1510312,15.7832574,Magnus Nordborg,CS77039,south_sweden,
8243,PHW-2,ITA,43.7703,11.2547,Paul Williams,CS77173,western_europe,
8244,PHW-34,FRA,48.6103,2.3086,Paul Williams,CS77174,western_europe,
8246,NC-6,USA,35,-79.18,Joy Bergelson,CS77124,germany,
8247,San-2,SWE,56.0692873,13.7407939,Magnus Nordborg,CS77233,south_sweden,
8249,Vimmerby,SWE,57.7,15.8,Magnus Nordborg,CS78845,south_sweden,
8256,Bå1-2,SWE,56.4487477,12.9040338,Magnus Nordborg,CS76676,admixed,
8258,Bå4-1,SWE,56.4487477,12.9040338,Magnus Nordborg,CS76677,south_sweden,
8259,Bå5-1,SWE,56.4487477,12.9040338,Magnus Nordborg,CS76678,south_sweden,
8264,Bla-1,ESP,41.6833,2.8,Albert Kranz,CS76451,spain,
8283,Dra3-1,SWE,55.7599276,14.1262764,Magnus Nordborg,CS76811,south_sweden,
8284,DraII-1,CZE,49.4112,16.2815,Jirina Relichov,CS76813,central_europe,
8285,DraIII-1,CZE,49.4112,16.2815,Jirina Relichov,CS76815,central_europe,
8290,En-1,GER,50,8.5,Albert Kranz,CS76841,central_europe,
8297,Ge-0,SUI,46.21,6.14,Albert Kranz,CS76875,western_europe,
8306,Hov4-1,SWE,56.1035094,13.7134622,Magnus Nordborg,CS76936,south_sweden,
8307,Hovdala-6,SWE,56.1132251,13.7296953,Torbjorn Sall,CS76938,south_sweden,
8311,In-0,AUT,47.5,11.5,Albert Kranz,CS78903,central_europe,
8312,Is-0,GER,50.5,7.5,Albert Kranz,CS78904,germany,
8326,Lis-1,SWE,56.0089259,14.7427433,Magnus Nordborg,CS77042,south_sweden,
8334,Lu-1,SWE,55.72,13.19,Albert Kranz,CS77056,admixed,
8335,Lund,SWE,55.71,13.2,Magnus Nordborg,CS77060,south_sweden,
8337,Mir-0,ITA,44,12.37,Albert Kranz,CS76551,western_europe,
8343,Na-1,FRA,47.5,1.5,Albert Kranz,CS76558,admixed,
8351,Ost-0,SWE,60.25,18.37,Albert Kranz,CS77154,north_sweden,
8354,Per-1,RUS,58,56.3167,Albert Kranz,CS76571,asia,
8357,Pla-0,ESP,41.5,2.25,Albert Kranz,CS76573,spain,
8365,Rak-2,CZE,49,16,Albert Kranz,CS77201,central_europe,
8366,Rd-0,GER,50.5,8.5,Albert Kranz,CS76584,admixed,
8369,Rev-1,SWE,55.7170459,13.4354695,Magnus Nordborg,CS77214,south_sweden,
8376,Sanna-2,SWE,62.6897799,17.997819,Magnus Nordborg,CS77234,north_sweden,
8386,Sr:5,SWE,58.9,11.2,Ivo Cetl,CS77268,central_europe,
8387,St-0,SWE,59.34,18.06,Albert Kranz,CS77270,germany,
8419,Wil-1,LTU,54.6833,25.3167,Albert Kranz,CS78855,central_europe,
8420,Kelsterbach-4,GER,50.0667,8.5333,Paul Williams,CS76525,germany,
8422,Fjä1-1,SWE,56.0617671,14.2786489,Magnus Nordborg,CS76859,south_sweden,
8424,Kas-2,IND,35,77,Shauna Somerville,CS78905,asia,
8426,Ull1-1,SWE,56.0681098,13.9589922,Magnus Nordborg,CS78816,south_sweden,
8427,Ull2-13,SWE,56.0648,13.9707,Magnus Nordborg,CS78552,south_sweden,
8464,LP3413.31,USA,41.6862,-86.8513,Justin Borevitz,CS79030,germany,
8483,LP3413.53,USA,41.6862,-86.8513,Justin Borevitz,CS79031,germany,
8699,328PNA062,USA,42.0945,-86.3253,Justin Borevitz,CS79032,germany,
8723,11PNA1.14,USA,42.0945,-86.3253,Justin Borevitz,CS79033,germany,
9027,RMX413.85,USA,42.036,-86.511,Justin Borevitz,CS79034,germany,
9057,Vinslöv,SWE,56.1,13.9167,Torbjorn Sall,CS78847,south_sweden,
9058,Västervik,SWE,57.75,16.6333,Magnus Nordborg,CS78834,admixed,
9067,Xan-3,AZE,38.6536,48.7992,James Beck,CS78860,italy_balkan_caucasus,
9069,Xan-5,AZE,38.6536,48.7992,James Beck,CS78861,italy_balkan_caucasus,
9070,Xan-6,AZE,38.6536,48.7992,James Beck,CS78862,italy_balkan_caucasus,
9075,Lerik1-4,AZE,38.7406,48.6131,James Beck,CS77023,italy_balkan_caucasus,
9078,Lerik1-7,AZE,38.7406,48.6131,James Beck,CS77024,italy_balkan_caucasus,
9079,Lerik2-1,AZE,38.7833,48.5517,James Beck,CS77025,italy_balkan_caucasus,
9081,Lerik2-3,AZE,38.7833,48.5517,James Beck,CS77026,italy_balkan_caucasus,
9084,Lerik2-6,AZE,38.7833,48.5517,James Beck,CS77028,italy_balkan_caucasus,
9085,Lerik2-7,AZE,38.7833,48.5517,James Beck,CS77029,italy_balkan_caucasus,
9089,Nar-3,AZE,38.9522,48.925,James Beck,CS77119,italy_balkan_caucasus,
9091,Nar-5,AZE,38.9522,48.925,James Beck,CS77121,italy_balkan_caucasus,
9095,Istisu-5,AZE,38.9786,48.5594,James Beck,CS76950,italy_balkan_caucasus,
9099,Istisu-9,AZE,38.9786,48.5594,James Beck,CS76953,italy_balkan_caucasus,
9100,Lag1-2,GEO,41.8296,46.2831,James Beck,CS76998,italy_balkan_caucasus,
9102,Lag1-4,GEO,41.8296,46.2831,James Beck,CS76999,italy_balkan_caucasus,
9103,Lag1-5,GEO,41.8296,46.2831,James Beck,CS77000,italy_balkan_caucasus,
9104,Lag1-6,GEO,41.8296,46.2831,James Beck,CS77001,italy_balkan_caucasus,
9105,Lag1-7,GEO,41.8296,46.2831,James Beck,CS77002,italy_balkan_caucasus,
9106,Lag1-8,GEO,41.8296,46.2831,James Beck,CS77003,italy_balkan_caucasus,
9111,Lag2-4,GEO,41.8296,46.2831,James Beck,CS77005,italy_balkan_caucasus,
9113,Lag2-6,GEO,41.8296,46.2831,James Beck,CS77006,italy_balkan_caucasus,
9114,Lag2-7,GEO,41.8296,46.2831,James Beck,CS77007,italy_balkan_caucasus,
9115,Lag2-10,GEO,41.8296,46.2831,James Beck,CS77004,italy_balkan_caucasus,
9121,Bak-5,GEO,41.7942,43.4767,James Beck,CS76685,italy_balkan_caucasus,
9125,Geg-14,ARM,40.1408,44.8203,James Beck,CS76876,asia,
9128,Yeg-2,ARM,39.8692,45.3622,James Beck,CS78864,asia,
9130,Yeg-4,ARM,39.8692,45.3622,James Beck,CS78865,asia,
9131,Yeg-5,ARM,39.8692,45.3622,James Beck,CS78866,asia,
9133,Yeg-7,ARM,39.8692,45.3622,James Beck,CS78867,asia,
9134,Yeg-8,ARM,39.8692,45.3622,James Beck,CS78868,asia,
9298,Edi-1,UK,55.9681,-3.21833,James Beck,CS76832,western_europe,
9312,Ullapool-8,UK,57.9,-5.1525,James Beck,CS78821,western_europe,
9314,Gol-2,UK,57.9672,-3.96722,James Beck,CS76883,western_europe,
9321,Ådal 1,SWE,62.8622,18.336,Alison Anastasio,CS76643,north_sweden,
9323,Ådal 3,SWE,62.8622,18.336,Alison Anastasio,CS76644,north_sweden,
9332,Bar 1,SWE,62.8698,18.381,Alison Anastasio,CS76688,north_sweden,
9336,Bön 1,SWE,62.8794,18.4473,Alison Anastasio,CS76715,admixed,
9339,Böt 1,SWE,57.7133,15.0689,Alison Anastasio,CS76720,south_sweden,
9343,Dju-1,SWE,57.3089,18.1512,Alison Anastasio,CS78896,admixed,
9352,Död 2,SWE,57.2608,16.3675,Alison Anastasio,CS76797,south_sweden,
9353,Död 3,SWE,57.2608,16.3675,Alison Anastasio,CS76798,south_sweden,
9363,EdJ 2,SWE,62.9147,18.4045,Alison Anastasio,CS76833,north_sweden,
9369,EkS 2,SWE,57.6781,14.9986,Alison Anastasio,CS76837,south_sweden,
9370,EkS 3,SWE,57.6781,14.9986,Alison Anastasio,CS79035,south_sweden,
9371,FäL 1,SWE,63.016,18.3175,Alison Anastasio,CS76852,north_sweden,
9380,FlyA 3,SWE,55.7488,13.3742,Alison Anastasio,CS76865,south_sweden,
9381,Fri 1,SWE,55.8106,14.2091,Alison Anastasio,CS76868,admixed,
9382,Fri 2,SWE,55.8106,14.2091,Alison Anastasio,CS76869,admixed,
9383,Fri 3,SWE,55.8106,14.2091,Alison Anastasio,CS76870,admixed,
9386,Grön 12,SWE,62.806,18.1896,Alison Anastasio,CS76891,north_sweden,
9388,Grön 14,SWE,62.806,18.1896,Alison Anastasio,CS76892,north_sweden,
9390,Hadd-1,SWE,57.3263,15.8979,Alison Anastasio,CS78659,south_sweden,
9391,Hadd-2,SWE,57.3263,15.8979,Alison Anastasio,CS76905,south_sweden,
9392,Hadd-3,SWE,57.3263,15.8979,Alison Anastasio,CS76906,south_sweden,
9394,Hag-2,SWE,56.5804,16.4063,Alison Anastasio,CS76907,admixed,
9395,Hal-1,SWE,57.5089,15.0105,Alison Anastasio,CS76908,south_sweden,
9399,Hamm-1,SWE,55.4234,13.9905,Alison Anastasio,CS76910,south_sweden,
9402,Hel-3,SWE,57.8765,14.8549,Alison Anastasio,CS76918,south_sweden,
9404,HolA-1 1,SWE,55.7491,13.399,Alison Anastasio,CS76926,south_sweden,
9405,HolA-1 2,SWE,55.7491,13.399,Alison Anastasio,CS76927,south_sweden,
9407,HolA-2 2,SWE,55.7491,13.399,Alison Anastasio,CS76928,south_sweden,
9408,Kal 1,SWE,56.047,13.9519,Alison Anastasio,CS76959,south_sweden,
9409,Kia 1,SWE,56.0573,14.302,Alison Anastasio,CS76968,south_sweden,
9412,Kor 3,SWE,57.2746,16.1494,Alison Anastasio,CS76981,south_sweden,
9413,Kor 4,SWE,57.2746,16.1494,Alison Anastasio,CS76982,south_sweden,
9416,Kru-3,SWE,57.7215,18.3837,Alison Anastasio,CS76986,south_sweden,
9421,Lan 1,SWE,55.9745,14.3997,Alison Anastasio,CS77009,south_sweden,
9427,Näs 2,SWE,62.8815,18.4055,Alison Anastasio,CS77122,north_sweden,
9433,Nyl 13,SWE,62.9513,18.2763,Alison Anastasio,CS77135,north_sweden,
9436,Puk-1,SWE,56.1633,14.6806,Alison Anastasio,CS77194,south_sweden,
9437,Puk-2,SWE,56.1633,14.6806,Alison Anastasio,CS77195,south_sweden,
9442,Sim-1,SWE,55.5678,14.3398,Alison Anastasio,CS77250,germany,
9450,Spro 1,SWE,57.2545,18.2109,Alison Anastasio,CS77263,south_sweden,
9451,Spro 2,SWE,57.2545,18.2109,Alison Anastasio,CS77264,south_sweden,
9452,Spro 3,SWE,57.2545,18.2109,Alison Anastasio,CS77265,south_sweden,
9453,Stenk-2,SWE,57.8009,18.5162,Alison Anastasio,CS77274,south_sweden,
9454,Stenk-3,SWE,57.8009,18.5162,Alison Anastasio,CS77275,south_sweden,
9455,Stenk-4,SWE,57.8009,18.5162,Alison Anastasio,CS77276,south_sweden,
9470,Tur-4,SWE,57.6511,14.8043,Alison Anastasio,CS77399,south_sweden,
9471,Ull-A-1,SWE,56.0648,13.9707,Alison Anastasio,CS78820,south_sweden,
9476,VårA 1,SWE,55.5796,14.3336,Alison Anastasio,CS78832,germany,
9481,Yst-1,SWE,55.4242,13.8484,Alison Anastasio,CS78869,south_sweden,
9503,11C1,UK,55.8877,-3.21072,Andrew Hudson,CS76640,western_europe,
9506,IP-Alo-0,POR,40.10969,-7.476146,Carlos Alonso-Blanco,CS76662,admixed,
9507,IP-Coa-0,POR,38.45,-7.5,Carlos Alonso-Blanco,CS76775,spain,
9508,IP-Mos-1,POR,40.04,-7.11,Carlos Alonso-Blanco,CS77108,admixed,
9509,IP-Reg-0,POR,39.29,-7.4,Carlos Alonso-Blanco,CS77207,spain,
9510,IP-Rei-0,POR,38.75,-7.59,Carlos Alonso-Blanco,CS77208,spain,
9511,IP-Vav-0,POR,38.53,-8.02,Carlos Alonso-Blanco,CS78835,spain,
9512,IP-Vid-1,POR,38.22,-7.84,Carlos Alonso-Blanco,CS78842,spain,
9513,IP-Adc-5,ESP,38.77,-4.07,Carlos Alonso-Blanco,CS76646,admixed,
9514,IP-Adm-0,ESP,39.15,-4.54,Carlos Alonso-Blanco,CS76647,spain,
9515,IP-Ala-0,ESP,39.72,-6.89,Carlos Alonso-Blanco,CS76650,spain,
9517,IP-All-0,ESP,42.19,-7.8,Carlos Alonso-Blanco,CS76659,western_europe,
9518,IP-Alm-0,ESP,39.88,-0.36,Carlos Alonso-Blanco,CS76660,spain,Y
9519,IP-Ang-0,ESP,41.94,2.64,Xavier Picó,CS78886,spain,
9520,IP-Ara-4,ESP,41.7,-3.68,Carlos Alonso-Blanco,CS76670,spain,
9521,IP-Bar-1,ESP,41.43,2.13,Xavier Picó,CS76689,spain,
9522,IP-Bea-0,ESP,36.52,-5.27,Carlos Alonso-Blanco,CS76695,spain,
9523,IP-Ben-0,ESP,38.37,-2.66,Carlos Alonso-Blanco,CS76700,admixed,
9524,IP-Ber-0,ESP,42.52,-0.56,Carlos Alonso-Blanco,CS78887,spain,
9525,IP-Bis-0,ESP,42.49,0.54,Xavier Picó,CS76711,spain,
9526,IP-Cab-3,ESP,41.54,2.39,Xavier Picó,CS76738,spain,
9527,IP-Cad-0,ESP,40.37,-5.74,Carlos Alonso-Blanco,CS76739,admixed,
9528,IP-Cal-0,ESP,40.94,-1.37,Carlos Alonso-Blanco,CS78890,spain,
9529,IP-Cap-1,ESP,36.97,-3.36,Carlos Alonso-Blanco,CS76741,admixed,
9530,IP-Car-1,ESP,38.25,-4.32,Carlos Alonso-Blanco,CS76742,admixed,
9531,IP-Cdc-3,ESP,41.21,-4.54,Carlos Alonso-Blanco,CS76761,spain,
9532,IP-Cdo-0,ESP,42.23,-4.64,Carlos Alonso-Blanco,CS76762,spain,
9533,IP-Cem-0,ESP,41.15,-4.32,Carlos Alonso-Blanco,CS76763,relict,Y
9534,IP-Cmo-3,ESP,40.05,-4.65,Carlos Alonso-Blanco,CS76774,spain,
9535,IP-Coc-1,ESP,42.31,3.19,Xavier Picó,CS76776,spain,
9536,IP-Cor-0,ESP,40.83,-2,Carlos Alonso-Blanco,CS76782,admixed,Y
9537,IP-Cum-1,ESP,38.07,-6.66,Carlos Alonso-Blanco,CS76787,spain,
9539,IP-Deh-1,ESP,40.29,-6.67,Carlos Alonso-Blanco,CS76793,spain,
9540,IP-Elb-0,ESP,41.81,2.34,Xavier Picó,CS76838,spain,
9541,IP-Fue-2,ESP,38.26,-5.42,Carlos Alonso-Blanco,CS76871,spain,
9542,IP-Fun-0,ESP,40.79,-4.05,Carlos Alonso-Blanco,CS76872,relict,Y
9543,IP-Gra-0,ESP,36.77,-5.39,Xavier Picó,CS76886,relict,Y
9544,IP-Gua-1,ESP,39.4,-5.33,Carlos Alonso-Blanco,CS76894,spain,
9545,IP-Her-12,ESP,39.3948,-5.782793,Carlos Alonso-Blanco,CS76920,relict,Y
9546,IP-Hom-4,ESP,40.8168,-1.68601,Carlos Alonso-Blanco,CS76929,spain,
9547,IP-Hor-0,ESP,41.67,2.62,Xavier Picó,CS76930,spain,
9548,IP-Hoy-0,ESP,40.4,-5,Carlos Alonso-Blanco,CS76939,admixed,
9549,IP-Hum-2,ESP,42.22718,-3.688887,Carlos Alonso-Blanco,CS76943,relict,Y
9550,IP-Iso-4,ESP,43.05,-5.37,Carlos Alonso-Blanco,CS76946,relict,Y
9551,IP-Jim-1,ESP,42.28,-5.92,Carlos Alonso-Blanco,CS76955,admixed,
9552,IP-Lab-7,ESP,40.87,-4.5,Carlos Alonso-Blanco,CS76995,admixed,
9553,IP-Ldd-0,ESP,41.57614,-4.70746,Carlos Alonso-Blanco,CS77012,spain,
9554,IP-Lso-0,ESP,38.86,-3.16,Carlos Alonso-Blanco,CS77055,relict,Y
9555,IP-Mar-1,ESP,39.58133,-3.931648,Carlos Alonso-Blanco,CS77068,relict,Y
9556,IP-Men-2,ESP,39.66,-4.34,Xavier Picó,CS77081,spain,
9557,IP-Moa-0,ESP,42.46,0.7,Carlos Alonso-Blanco,CS77102,spain,
9558,IP-Moc-11,ESP,41.57,-5.64,Carlos Alonso-Blanco,CS77103,admixed,
9559,IP-Mon-5,ESP,38.06,-4.38,Carlos Alonso-Blanco,CS77107,admixed,
9560,IP-Mot-0,ESP,38.19,-6.24,Carlos Alonso-Blanco,CS77109,spain,
9561,IP-Mun-0,ESP,40.71,-5.04,Carlos Alonso-Blanco,CS77114,admixed,
9562,IP-Mur-0,ESP,41.67,2,Xavier Picó,CS77115,spain,
9564,IP-Nog-17,ESP,40.45,-1.6,Xavier Picó,CS77129,spain,
9565,IP-Orb-10,ESP,42.97,-1.23,Carlos Alonso-Blanco,CS77152,admixed,
9567,IP-Pal-0,ESP,42.34,1.3,Xavier Picó,CS77159,spain,
9568,IP-Pan-0,ESP,42.76,-0.23,Carlos Alonso-Blanco,CS77160,spain,
9569,IP-Pds-1,ESP,42.87,-6.45,Carlos Alonso-Blanco,CS77166,western_europe,
9571,IP-Pro-0,ESP,43.28,-6.01,Carlos Alonso-Blanco,CS78914,western_europe,
9573,IP-Rds-0,ESP,41.86,2.99,Xavier Picó,CS77206,spain,
9574,IP-Rel-0,ESP,38.6,-2.7,Carlos Alonso-Blanco,CS77209,relict,
9576,IP-Rev-0,ESP,40.86,-4.11,Carlos Alonso-Blanco,CS77213,admixed,
9577,IP-Ria-0,ESP,42.34,2.17,Xavier Picó,CS77216,spain,
9578,IP-Sac-0,ESP,42.13,-6.7,Carlos Alonso-Blanco,CS77229,western_europe,
9579,IP-San-10,ESP,38.33,-3.51,Carlos Alonso-Blanco,CS77232,admixed,
9581,IP-Sdv-3,ESP,42.84,-5.12,Carlos Alonso-Blanco,CS77242,admixed,
9582,IP-Ses-0,ESP,41.48,-1.63,Carlos Alonso-Blanco,CS77244,spain,
9583,IP-Sne-0,ESP,37.09,-3.38,Carlos Alonso-Blanco,CS77258,relict,Y
9584,IP-Stp-0,ESP,41.19,-3.58,Carlos Alonso-Blanco,CS77283,spain,
9585,IP-Svi-0,ESP,43.4,-7.39,Carlos Alonso-Blanco,CS77287,western_europe,
9586,IP-Tam-0,ESP,41.03,-3.27,Carlos Alonso-Blanco,CS77340,spain,
9587,IP-Tdc-0,ESP,41.5,-1.88,Carlos Alonso-Blanco,CS77344,spain,
9588,IP-Tol-7,ESP,42.11,0.6,Xavier Picó,CS77371,spain,
9589,IP-Tor-1,ESP,41.6,-2.83,Carlos Alonso-Blanco,CS77378,spain,
9590,IP-Trs-0,ESP,43.37,-5.49,Carlos Alonso-Blanco,CS77387,western_europe,
9591,IP-Vad-0,ESP,42.86,-3.59,Carlos Alonso-Blanco,CS78826,admixed,
