Taxa,GEO3,ISO3,lon,lat
SEEDGWAS1992:MRG:4:250063221,South America,BRA,-47.241578,-23.088964
SEEDGWAS1993:MRG:4:250063222,South America,BRA,-46.819967,-23.035437
SEEDGWAS1994:MRG:4:250063223,South America,BRA,-47.4,-20.53333333
SEEDGWAS1995:MRG:4:250063224,South America,BRA,-50.202062,-22.437175
SEEDGWAS1996:MRG:4:250063225,South America,BRA,-50.749016,-21.895979
SEEDGWAS1998:MRG:4:250063226,South America,BRA,-45.96666667,-23.31666667
SEEDGWAS1999:MRG:4:250063227,South America,BRA,-48.81666667,-21.75
SEEDGWAS2000:MRG:4:250063228,South America,BRA,-45.88333333,-23.18333333
SEEDGWAS2001:MRG:4:250063229,South America,BRA,-46.56666667,-22.95
SEEDGWAS2003:MRG:4:250063230,South America,BRA,-56.771095,-9.151427
SEEDGWAS2004:MRG:4:250063231,South America,BRA,-39.21666667,-12.43333333
SEEDGWAS2005:MRG:4:250063232,South America,BRA,-49.519177,-23.397216
SEEDGWAS2006:MRG:4:250063233,South America,BRA,-44.18333333,-17.9
SEEDGWAS2007:MRG:4:250063234,South America,BRA,-44.41666667,-18.75
SEEDGWAS2008:MRG:4:250063235,Meso-America,MEX,-98.712616,21.399889
SEEDGWAS2009:MRG:4:250063237,South America,BRA,-49.31666667,-28.51666667
SEEDGWAS2010:MRG:4:250063238,South America,BRA,-49.31666667,-28.51666667
SEEDGWAS2011:MRG:4:250063239,South America,BRA,-54.009359,-28.263266
SEEDGWAS2012:MRG:4:250068676,South America,BRA,-53.96135,-27.9431
SEEDGWAS2014:MRG:4:250062129,South America,BRA,-54.009359,-28.263266
SEEDGWAS2015:MRG:4:250062130,South America,BRA,-53.96135,-27.9431
SEEDGWAS2016:MRG:4:250062131,South America,BRA,-53.96135,-27.9431
SEEDGWAS2017:MRG:4:250062132,South America,BRA,-50.23333333,-20.26666667
SEEDGWAS2018:MRG:4:250062133,South America,BRA,-47.53333333,-23.03333333
SEEDGWAS202:MRG:4:250056157,Meso-America,PAN,-79.1,9.166666667
SEEDGWAS2022:MRG:4:250062135,South America,BRA,-53.946282,-27.93324
SEEDGWAS2024:MRG:4:250062136,South America,BRA,-49.65,-27.21666667
SEEDGWAS2025:MRG:4:250062137,South America,BRA,-53.998021,-28.527081
SEEDGWAS2026:MRG:4:250062138,South America,BRA,-53.946282,-27.93324
SEEDGWAS2027:MRG:4:250062139,South America,BRA,-54.333333,-28.033333
SEEDGWAS2028:MRG:4:250062140,South America,BRA,-49.75,-25.8
SEEDGWAS2029:MRG:4:250062141,Meso-America,MEX,-98.10282,16.655201
SEEDGWAS203:MRG:4:250056158,Meso-America,PAN,-79.1,9.166666667
SEEDGWAS2031:MRG:4:250062143,South America,BRA,-45.167991,-22.683396
SEEDGWAS2032:MRG:4:250062144,South America,BRA,-48.92991,-20.756582
SEEDGWAS2035:MRG:4:250062145,South America,BRA,-50.5,-29.8
SEEDGWAS2036:MRG:4:250062146,South America,BRA,-54.18627,-27.841705
SEEDGWAS2037:MRG:4:250062147,South America,BRA,-49.65,-27.21666667
SEEDGWAS2038:MRG:4:250062148,South America,BRA,-52.58333333,-27.11666667
SEEDGWAS2039:MRG:4:250062149,South America,BRA,-52.58333333,-27.11666667
SEEDGWAS2040:MRG:4:250062150,South America,BRA,-45.133333,-22.733333
SEEDGWAS2041:MRG:4:250062151,Meso-America,MEX,-100.7333333,28.23333333
SEEDGWAS2042:MRG:4:250062152,South America,BRA,-46.63333333,-23.55
SEEDGWAS2043:MRG:4:250062153,South America,BRA,-47.61666667,-20.88333333
SEEDGWAS2044:MRG:4:250062154,South America,BRA,-48.92991,-20.756582
SEEDGWAS2046:MRG:4:250062156,Meso-America,MEX,-108.3333333,26.71666667
SEEDGWAS2047:MRG:4:250062157,Meso-America,MEX,-109.432449,28.155757
SEEDGWAS2048:MRG:4:250062158,Meso-America,MEX,-109.1833333,28.93333333
SEEDGWAS2049:MRG:4:250062159,South America,BRA,-51.866667,-23.916667
SEEDGWAS2050:MRG:4:250062160,South America,BRA,-54.16666667,-29.33333333
SEEDGWAS2051:MRG:4:250062161,South America,BRA,-53.96135,-27.9431
SEEDGWAS2052:MRG:4:250062162,South America,BRA,-54.009359,-28.263266
SEEDGWAS2053:MRG:4:250062163,South America,BRA,-54.009359,-28.263266
SEEDGWAS2057:MRG:4:250062164,South America,BRA,-46.23333333,-23.31666667
SEEDGWAS2058:MRG:4:250062165,South America,BRA,-47.8,-21.16666667
SEEDGWAS2059:MRG:4:250062166,South America,BRA,-49.797833,-21.63582
SEEDGWAS206:MRG:4:250056159,Meso-America,PAN,-79.1,9.166666667
SEEDGWAS2061:MRG:4:250062167,South America,BRA,-39.21666667,-12.43333333
SEEDGWAS2065:MRG:4:250062169,South America,BRA,-46.88333333,-21.83333333
SEEDGWAS2069:MRG:4:250062174,South America,BRA,-53.849834,-28.461223
SEEDGWAS207:MRG:4:250056160,Meso-America,PAN,-80.41666667,7.916666667
SEEDGWAS2070:MRG:4:250062175,South America,BRA,-54.070144,-28.166197
SEEDGWAS2071:MRG:4:250062176,South America,BRA,-50.29311,-27.742227
SEEDGWAS2073:MRG:4:250063018,Meso-America,MEX,-103.142683,18.797803
SEEDGWAS2075:MRG:4:250063019,Meso-America,MEX,-94.6,16.58333333
SEEDGWAS2077:MRG:4:250063021,Meso-America,MEX,-103.661841,18.6781
SEEDGWAS2078:MRG:4:250063022,Meso-America,MEX,-103.666667,18.75
SEEDGWAS2079:MRG:4:250063023,Meso-America,MEX,-102.373599,19.08164
SEEDGWAS208:MRG:4:250056161,Meso-America,PAN,-79.924861,8.581789
SEEDGWAS2080:MRG:4:250063024,Meso-America,MEX,-101.8,18.96666667
SEEDGWAS2081:MRG:4:250063025,Meso-America,MEX,-101.605,17.97833333
SEEDGWAS2084:MRG:4:250063027,Meso-America,MEX,-98.712616,21.399889
SEEDGWAS2087:MRG:4:250063030,Meso-America,MEX,-97.96666667,21.28333333
SEEDGWAS209:MRG:4:250056162,Caribbean,CUB,-76.21666667,20.3
SEEDGWAS2092:MRG:4:250063036,Meso-America,MEX,-105.5333333,22.36666667
SEEDGWAS2093:MRG:4:250063037,Meso-America,MEX,-105.460404,22.431118
SEEDGWAS2096:MRG:4:250063040,Meso-America,MEX,-98.76666667,22.01666667
SEEDGWAS2097:MRG:4:250063041,Meso-America,MEX,-97.73333333,21.18333333
SEEDGWAS2098:MRG:4:250063042,Meso-America,MEX,-93.38333333,16.76666667
SEEDGWAS2099:MRG:4:250063044,Meso-America,MEX,-89.986872,20.579844
SEEDGWAS210:MRG:4:250056163,Caribbean,CUB,-76.21666667,20.3
SEEDGWAS2104:MRG:4:250063046,Meso-America,MEX,-97.218548,19.983868
SEEDGWAS2105:MRG:4:250063047,Meso-America,GTM,-91.421015,14.609292
SEEDGWAS2106:MRG:4:250063048,Meso-America,MEX,-89.812671,20.00487
SEEDGWAS2107:MRG:4:250063049,Meso-America,MEX,-103.796358,19.274552
SEEDGWAS2108:MRG:4:250063050,Meso-America,MEX,-103.847703,18.933399
SEEDGWAS2109:MRG:4:250063051,Meso-America,MEX,-92.027828,15.627253
SEEDGWAS211:MRG:4:250056164,Caribbean,GRD,-61.748698,12.030311
SEEDGWAS2110:MRG:4:250063052,Meso-America,MEX,-92.044173,15.678832
SEEDGWAS2111:MRG:4:250063053,Meso-America,MEX,-92.08333333,15.96666667
SEEDGWAS2113:MRG:4:250062858,Meso-America,MEX,-99.015491,21.951043
SEEDGWAS2114:MRG:4:250063054,Meso-America,MEX,-97.097646,20.480001
SEEDGWAS2115:MRG:4:250063055,Meso-America,GTM,-91.758868,15.810862
SEEDGWAS2117:MRG:4:250062178,South America,BRA,-48.919942,-27.726783
SEEDGWAS2118:MRG:4:250062179,South America,BRA,-54.828953,-22.200732
SEEDGWAS2120:MRG:4:250062180,South America,VEN,-67.465871,9.411944
SEEDGWAS2124:MRG:4:250062182,Meso-America,MEX,-92.71666667,16.61666667
SEEDGWAS213:MRG:4:250056165,Caribbean,GRD,-61.747948,12.091625
SEEDGWAS214:MRG:4:250056166,Western Europe,FRA,-61.642212,16.274868
SEEDGWAS2147:MRG:4:250062199,South America,BRA,-65.242936,-10.788263
SEEDGWAS2148:MRG:4:250062200,South America,BRA,-65.242936,-10.788263
SEEDGWAS215:MRG:4:250056167,Western Europe,FRA,-61.581424,16.262387
SEEDGWAS2150:MRG:4:250062202,Meso-America,MEX,-93.1,16.96
SEEDGWAS2151:MRG:4:250068679,Meso-America,MEX,-99.06666667,18.88333333
SEEDGWAS2152:MRG:4:250062203,Meso-America,MEX,-96.86666667,19.66666667
SEEDGWAS2154:MRG:4:250068681,South America,BRA,-35.96666667,-8.283333333
SEEDGWAS2155:MRG:4:250062204,South America,BOL,-63.65,-21.9
SEEDGWAS2156:MRG:4:250062205,South America,ARG,-64.236121,-22.546278
SEEDGWAS2158:MRG:4:250062207,South America,BRA,-42.91666667,-13.58333333
SEEDGWAS2159:MRG:4:250062208,South America,BRA,-38.3,-7.983333333
SEEDGWAS216:MRG:4:250056168,Caribbean,HTI,-72.35,19.51
SEEDGWAS2160:MRG:4:250062209,South America,BRA,-44.172619,-13.408628
SEEDGWAS2161:MRG:4:250062210,South America,BRA,-44.172619,-13.408628
SEEDGWAS2162:MRG:4:250062211,South America,BRA,-42.06666667,-16.86666667
SEEDGWAS2163:MRG:4:250062212,South America,BRA,-37.4,-6.666666667
SEEDGWAS2164:MRG:4:250062213,South America,BRA,-49.73333333,-3.7
SEEDGWAS2165:MRG:4:250062214,South America,BRA,-42.91666667,-13.58333333
SEEDGWAS2166:MRG:4:250062215,South America,BRA,-37.26666667,-9.933333333
SEEDGWAS2167:MRG:4:250062216,South America,BRA,-40.327167,-17.135631
SEEDGWAS2168:MRG:4:250062217,South America,ARG,-55.31666667,-27.6
SEEDGWAS2169:MRG:4:250062218,South America,ARG,-60.05,-26.93333333
SEEDGWAS2170:MRG:4:250062219,South America,ARG,-57.966463,-25.185831
SEEDGWAS2171:MRG:4:250068682,South America,ARG,-60,-25
SEEDGWAS2172:MRG:4:250068684,South America,ARG,-68.88333333,-33.21666667
SEEDGWAS2173:MRG:4:250068685,Meso-America,MEX,-97.03333333,19.08333333
SEEDGWAS2174:MRG:4:250062220,Meso-America,MEX,-106.393718,24.618206
SEEDGWAS2175:MRG:4:250062221,Meso-America,MEX,-101.605,17.97833333
SEEDGWAS2177:MRG:4:250062222,Meso-America,MEX,-99.1,24.08333333
SEEDGWAS2178:MRG:4:250062223,Meso-America,MEX,-97.3,19.8
SEEDGWAS2179:MRG:4:250062255,South America,BRA,-53.5,-1.75
SEEDGWAS218:MRG:4:250056169,Caribbean,HTI,-73.800134,18.286044
SEEDGWAS2180:MRG:4:250062256,South America,BRA,-53.5,-1.75
SEEDGWAS2181:MRG:4:250062257,Meso-America,MEX,-93.370653,16.458148
SEEDGWAS2182:MRG:4:250068687,Meso-America,MEX,-99.75,19.87
SEEDGWAS2184:MRG:4:250062258,Meso-America,MEX,-100.5666667,18.46666667
SEEDGWAS2185:MRG:4:250062259,Meso-America,MEX,-97.067537,18.850883
SEEDGWAS2186:MRG:4:250062261,South America,PRY,-55.21666667,-24.93333333
SEEDGWAS2187:MRG:4:250062262,South America,BRA,-55.407662,-23.900264
SEEDGWAS219:MRG:4:250056170,Caribbean,HTI,-73.800134,18.286044
SEEDGWAS2192:MRG:4:250062264,South America,BRA,-60.575732,2.807101
SEEDGWAS2193:MRG:4:250062265,South America,ARG,-55.993256,-27.402597
SEEDGWAS2194:MRG:4:250062266,South America,ARG,-66.201176,-25.228503
SEEDGWAS2195:MRG:4:250062267,South America,ARG,-66.21666667,-28.4
SEEDGWAS2196:MRG:4:250062268,South America,ARG,-66.26666667,-30.5
SEEDGWAS2197:MRG:4:250062269,South America,ARG,-69.05,-33.78333333
SEEDGWAS2198:MRG:4:250068689,South America,ARG,-66.712883,-30.847071
SEEDGWAS2199:MRG:4:250068690,Meso-America,MEX,-98.2,20.15
SEEDGWAS220:MRG:4:250056171,Caribbean,DOM,-70.266152,19.266144
SEEDGWAS2200:MRG:4:250062270,Meso-America,MEX,-97.067537,18.850883
SEEDGWAS2202:MRG:4:250068691,Meso-America,MEX,-99.36666667,18.71666667
SEEDGWAS2204:MRG:4:250062271,South America,PRY,-56.258638,-25.68604
SEEDGWAS2206:MRG:4:250062272,South America,PRY,-56.215775,-26.826938
SEEDGWAS2207:MRG:4:250062273,South America,PRY,-56.928119,-26.796219
SEEDGWAS2208:MRG:4:250062274,South America,PRY,-56.842067,-26.9043
SEEDGWAS2210:MRG:4:250062275,South America,PRY,-56.812369,-25.754605
SEEDGWAS2211:MRG:4:250062276,South America,PRY,-54.941988,-24.065822
SEEDGWAS2214:MRG:4:250062277,South America,BRA,-67.721113,-10.150584
SEEDGWAS2215:MRG:4:250062278,South America,BRA,-40.327167,-17.135631
SEEDGWAS2216:MRG:4:250062279,South America,BRA,-39.68,-17.6
SEEDGWAS2217:MRG:4:250062280,South America,BRA,-44.172619,-13.408628
SEEDGWAS2218:MRG:4:250062281,South America,BRA,-44.172619,-13.408628
SEEDGWAS2219:MRG:4:250062282,South America,BRA,-44.172619,-13.408628
SEEDGWAS222:MRG:4:250056173,Caribbean,DOM,-70.874286,19.743912
SEEDGWAS2220:MRG:4:250062283,South America,BRA,-44.71666667,-13.38333333
SEEDGWAS2221:MRG:4:250062284,South America,BRA,-42.46666667,-13.75
SEEDGWAS2222:MRG:4:250062285,South America,BRA,-38.08333333,-5.133333333
SEEDGWAS2223:MRG:4:250062286,South America,BRA,-42.18333333,-16.61666667
SEEDGWAS2224:MRG:4:250062287,South America,BRA,-42.06666667,-16.86666667
SEEDGWAS2225:MRG:4:250062288,South America,BRA,-42.06666667,-16.86666667
SEEDGWAS2226:MRG:4:250062289,South America,BRA,-42.06666667,-16.86666667
SEEDGWAS2227:MRG:4:250062290,South America,BRA,-42.06666667,-16.86666667
SEEDGWAS2228:MRG:4:250062291,South America,BRA,-41.5,-16.56666667
SEEDGWAS2229:MRG:4:250062292,South America,BRA,-40.7,-16.18333333
SEEDGWAS223:MRG:4:250056174,Caribbean,DOM,-70.606485,19.423437
SEEDGWAS2231:MRG:4:250062293,South America,BRA,-55.05,-23.08333333
SEEDGWAS2232:MRG:4:250062294,South America,BRA,-55.21666667,-23.08333333
SEEDGWAS2233:MRG:4:250062295,South America,BRA,-55.21666667,-23.08333333
SEEDGWAS2234:MRG:4:250062296,South America,PRY,-56.536975,-22.141975
SEEDGWAS2235:MRG:4:250062297,South America,BRA,-57.825722,-21.681173
SEEDGWAS2236:MRG:4:250062298,South America,BRA,-57.825722,-21.681173
SEEDGWAS2237:MRG:4:250062299,South America,BRA,-54.53333333,-21.8
SEEDGWAS2238:MRG:4:250062300,South America,BRA,-54.16666667,-24.08333333
SEEDGWAS2239:MRG:4:250062301,South America,BRA,-54.16666667,-24.08333333
SEEDGWAS2240:MRG:4:250062302,South America,BRA,-53.750532,-23.40941
SEEDGWAS2241:MRG:4:250062303,South America,PRY,-56.891055,-24.460407
SEEDGWAS2244:MRG:4:250062304,Meso-America,MEX,-98.8167,21.5667
SEEDGWAS2250:MRG:4:250062310,Meso-America,MEX,-99.31666667,22.83333333
SEEDGWAS2251:MRG:4:250062311,South America,ARG,-61.91666667,-37.46666667
SEEDGWAS2252:MRG:4:250062312,South America,ARG,-62.23333333,-38.1
SEEDGWAS2253:MRG:4:250062313,South America,ARG,-61.2,-27.21666667
SEEDGWAS2254:MRG:4:250062314,South America,ARG,-61.2,-27.21666667
SEEDGWAS2255:MRG:4:250062315,South America,ARG,-59.133231,-25.721253
SEEDGWAS2256:MRG:4:250062316,Meso-America,MEX,-96.85,19.73333333
SEEDGWAS2257:MRG:4:250062317,Meso-America,MEX,-101.564868,17.665097
SEEDGWAS2258:MRG:4:250062318,Meso-America,MEX,-108.51344,26.419644
SEEDGWAS2259:MRG:4:250062319,Meso-America,MEX,-95.8,17.83333333
SEEDGWAS2260:MRG:4:250068692,Meso-America,MEX,-104.880645,21.250533
SEEDGWAS2261:MRG:4:250068693,Meso-America,MEX,-104.880645,21.250533
SEEDGWAS2262:MRG:4:250062320,South America,PRY,-55.8,-27.33333333
SEEDGWAS2263:MRG:4:250068694,South America,ARG,-60.71666667,-26.58333333
SEEDGWAS2264:MRG:4:250062321,South America,ARG,-66.382503,-31.45052
SEEDGWAS2265:MRG:4:250062322,South America,ARG,-66.712883,-30.847071
SEEDGWAS2266:MRG:4:250062323,South America,ARG,-66.303177,-30.377406
SEEDGWAS2267:MRG:4:250062324,South America,ARG,-64.410852,-31.635529
SEEDGWAS2268:MRG:4:250062325,South America,ARG,-64.410852,-31.635529
SEEDGWAS2269:MRG:4:250068695,South America,ARG,-69.03,-33.77
SEEDGWAS227:MRG:4:250056176,NA,NA,-60.579083,11.254642
SEEDGWAS2270:MRG:4:250062326,South America,ARG,-66.61666667,-33.16666667
SEEDGWAS2271:MRG:4:250068696,South America,ARG,-66.43,-32.95
SEEDGWAS2272:MRG:4:250062327,South America,BRA,-40.28,-15.76
SEEDGWAS2273:MRG:4:250062328,South America,ARG,-58.25059,-26.145978
SEEDGWAS2274:MRG:4:250062329,South America,ARG,-58.204427,-25.398244
SEEDGWAS2275:MRG:4:250062330,South America,BRA,-60.575732,2.807101
SEEDGWAS2276:MRG:4:250062331,South America,BRA,-61.13,1.83
SEEDGWAS228:MRG:4:250056177,Caribbean,TTO,-61.46,10.7
SEEDGWAS229:MRG:4:250056178,Caribbean,TTO,-61.24446,10.595396
SEEDGWAS230:MRG:4:250056179,Caribbean,TTO,-61.4,10.28333333
SEEDGWAS2311:MRG:4:250070007,Meso-America,MEX,-102.3,19.98333333
SEEDGWAS2312:MRG:4:250062386,Meso-America,MEX,-103.165492,18.761556
SEEDGWAS2313:MRG:4:250070008,Meso-America,MEX,-102.3,19.98333333
SEEDGWAS2314:MRG:4:250062388,Meso-America,MEX,-97.241203,18.332954
SEEDGWAS2317:MRG:4:250070009,Meso-America,MEX,-100.983333,20.5
SEEDGWAS2322:MRG:4:250062391,Meso-America,MEX,-104.060951,20.507845
SEEDGWAS2323:MRG:4:250070010,Meso-America,MEX,-103.5833333,19.88333333
SEEDGWAS2327:MRG:4:250070011,Meso-America,MEX,-105.259161,27.008378
SEEDGWAS233:MRG:4:250056181,South America,PRY,-56.855206,-25.47702
SEEDGWAS2331:MRG:4:250062398,Meso-America,MEX,-99.813582,21.054943
SEEDGWAS2333:MRG:4:250070012,Meso-America,MEX,-102.733333,20.816667
SEEDGWAS2334:MRG:4:250062401,Meso-America,MEX,-103.5333333,19.41666667
SEEDGWAS2335:MRG:4:250062402,Meso-America,MEX,-103.567399,20.509937
SEEDGWAS2336:MRG:4:250062403,Meso-America,MEX,-103.180173,20.321879
SEEDGWAS2337:MRG:4:250062404,Meso-America,MEX,-103.5,20.01666667
SEEDGWAS2339:MRG:4:250062405,Meso-America,MEX,-99.9072222,21.7722222
SEEDGWAS234:MRG:4:250056182,South America,BRA,-46.93333333,-22.45
SEEDGWAS2342:MRG:4:250062406,Meso-America,MEX,-92.182995,15.389566
SEEDGWAS2343:MRG:4:250070015,Meso-America,MEX,-100.6222222,25.01805556
SEEDGWAS2350:MRG:4:250062413,Meso-America,MEX,-102.733333,20.066667
SEEDGWAS2351:MRG:4:250070016,Meso-America,MEX,-102,19.91666667
SEEDGWAS2352:MRG:4:250070017,Meso-America,MEX,-103.276895,21.783816
SEEDGWAS2353:MRG:4:250062414,Meso-America,MEX,-98.65,20.65
SEEDGWAS2354:MRG:4:250062415,Meso-America,MEX,-98.76666667,20.6
SEEDGWAS2355:MRG:4:250070018,Meso-America,MEX,-98.661356,20.592704
SEEDGWAS2355:MRG:4:250070035,Meso-America,MEX,-98.661356,20.592704
SEEDGWAS2355:MRG:4:250070131,Meso-America,MEX,-98.661356,20.592704
SEEDGWAS2355:MRG:4:250070281,Meso-America,MEX,-98.661356,20.592704
SEEDGWAS2355:MRG:4:250070411,Meso-America,MEX,-98.661356,20.592704
SEEDGWAS2355:MRG:4:250070511,Meso-America,MEX,-98.661356,20.592704
SEEDGWAS236:MRG:4:250056184,South America,SUR,-55.27,5.71
SEEDGWAS2360:MRG:4:250062418,Meso-America,MEX,-101.126482,20.200962
SEEDGWAS2361:MRG:4:250070020,Meso-America,MEX,-103.723087,20.143022
SEEDGWAS2363:MRG:4:250062420,Meso-America,MEX,-92.190526,15.388178
SEEDGWAS2365:MRG:4:250062421,Meso-America,MEX,-101.7833333,19.8
SEEDGWAS2366:MRG:4:250062422,Meso-America,MEX,-103.5,23.62
SEEDGWAS2367:MRG:4:250062423,Meso-America,MEX,-99.17,20.26
SEEDGWAS2368:MRG:4:250070021,Meso-America,MEX,-98.2,20.15
SEEDGWAS2370:MRG:4:250070022,Meso-America,MEX,-99.083132,18.878577
SEEDGWAS2371:MRG:4:250062425,Meso-America,MEX,-99.23333333,18.85
SEEDGWAS2373:MRG:4:250070023,Meso-America,MEX,-99.22,18.8
SEEDGWAS2374:MRG:4:250062426,Meso-America,MEX,-99.23333333,18.76666667
SEEDGWAS2377:MRG:4:250062427,Meso-America,MEX,-99.55,18.66666667
SEEDGWAS2378:MRG:4:250070024,Meso-America,MEX,-99.604781,18.722675
SEEDGWAS2379:MRG:4:250062428,Meso-America,MEX,-99.604781,18.722675
SEEDGWAS2380:MRG:4:250062429,Meso-America,MEX,-99.66666667,18.8
SEEDGWAS2381:MRG:4:250070025,Meso-America,MEX,-99.66666667,18.8
SEEDGWAS2383:MRG:4:250062430,Meso-America,MEX,-101.449639,20.920258
SEEDGWAS2384:MRG:4:250070026,Meso-America,MEX,-104.35,19.76666667
SEEDGWAS2385:MRG:4:250070027,Meso-America,MEX,-103.427739,20.734851
SEEDGWAS2386:MRG:4:250070028,Meso-America,MEX,-99.65111,24.618879
SEEDGWAS2387:MRG:4:250070029,Meso-America,MEX,-98.39,18.49
SEEDGWAS2388:MRG:4:250070030,Meso-America,MEX,-98.314232,18.107657
SEEDGWAS2389:MRG:4:250062431,Meso-America,MEX,-99.59805556,21.91527778
SEEDGWAS2401:MRG:4:250062438,South America,BRA,-39.57391,-8.107378
SEEDGWAS2403:MRG:4:250062439,Meso-America,CRI,-83.711745,9.405484
SEEDGWAS2407:MRG:4:250062443,South America,BRA,-52.408631,-28.29906
SEEDGWAS242:MRG:4:250056191,South America,BRA,-53.883333,-28.366667
SEEDGWAS2423:MRG:4:250062451,South America,BRA,-46.97733,-18.96064
SEEDGWAS2424:MRG:4:250070042,Meso-America,MEX,-102.319883,20.290769
SEEDGWAS2425:MRG:4:250070043,Meso-America,MEX,-102.45,19.96666667
SEEDGWAS2426:MRG:4:250062452,Meso-America,MEX,-102.4666667,19.58333333
SEEDGWAS2429:MRG:4:250070046,South America,URY,-54.048978,-32.087201
SEEDGWAS243:MRG:4:250059017,South America,BRA,-49.005651,-28.515684
SEEDGWAS2433:MRG:4:250062453,Meso-America,MEX,-97.28339,16.233634
SEEDGWAS2434:MRG:4:250070050,Meso-America,MEX,-97.957508,17.19135
SEEDGWAS2435:MRG:4:250062454,Meso-America,MEX,-96.81666667,18.13333333
SEEDGWAS2436:MRG:4:250070051,Meso-America,MEX,-96.172744,17.186388
SEEDGWAS2437:MRG:4:250062455,Meso-America,MEX,-96.81666667,18.13333333
SEEDGWAS2438:MRG:4:250070052,Meso-America,MEX,-97.816908,17.312798
SEEDGWAS2439:MRG:4:250070053,Meso-America,MEX,-97.957508,17.19135
SEEDGWAS2440:MRG:4:250062456,Meso-America,MEX,-97.957508,17.19135
SEEDGWAS2441:MRG:4:250062457,Meso-America,MEX,-97.816908,17.312798
SEEDGWAS2442:MRG:4:250062458,Meso-America,MEX,-96.549449,17.592724
SEEDGWAS2443:MRG:4:250062459,Meso-America,MEX,-97.816908,17.312798
SEEDGWAS246:MRG:4:250059018,South America,BRA,-51.127617,-20.62891
SEEDGWAS2462:MRG:4:250070069,Meso-America,MEX,-107.9333333,30.38333333
SEEDGWAS2464:MRG:4:250070070,Meso-America,MEX,-104.393881,23.480832
SEEDGWAS2466:MRG:4:250070071,Meso-America,MEX,-103.903927,20.284838
SEEDGWAS2467:MRG:4:250070072,Meso-America,MEX,-103.7373,22.394537
SEEDGWAS2468:MRG:4:250070073,Meso-America,MEX,-103.25,22.11666667
SEEDGWAS2469:MRG:4:250070074,Meso-America,MEX,-104.129825,21.381182
SEEDGWAS247:MRG:4:250059019,South America,BRA,-51.127617,-20.62891
SEEDGWAS2470:MRG:4:250070075,Meso-America,MEX,-102.9666667,21.78333333
SEEDGWAS2472:MRG:4:250070076,Meso-America,MEX,-104.739704,21.221061
SEEDGWAS2473:MRG:4:250062462,Meso-America,MEX,-104.739704,21.221061
SEEDGWAS2474:MRG:4:250062463,Meso-America,MEX,-104.4833333,21.06666667
SEEDGWAS2475:MRG:4:250062464,Meso-America,MEX,-97.816908,17.312798
SEEDGWAS2476:MRG:4:250062465,Meso-America,MEX,-107.9333333,30.38333333
SEEDGWAS2479:MRG:4:250062467,Meso-America,MEX,-100.441427,19.290057
SEEDGWAS2480:MRG:4:250062468,Meso-America,MEX,-102.4,19.41666667
SEEDGWAS2481:MRG:4:250062469,Meso-America,MEX,-102.5166667,19.71666667
SEEDGWAS2482:MRG:4:250070078,Meso-America,MEX,-102.4666667,19.58333333
SEEDGWAS249:MRG:4:250059020,South America,BRA,-51.483333,-21.533333
SEEDGWAS2490:MRG:4:250062473,Meso-America,MEX,-103.814756,19.55706
SEEDGWAS2491:MRG:4:250070082,Meso-America,MEX,-102.7333333,20.81666667
SEEDGWAS2494:MRG:4:250062474,South America,URY,-57.757907,-30.79075
SEEDGWAS2495:MRG:4:250062475,Meso-America,MEX,-96.021444,17.253353
SEEDGWAS2496:MRG:4:250062476,Meso-America,MEX,-96.021444,17.253353
SEEDGWAS2497:MRG:4:250070086,Meso-America,MEX,-100.761898,20.699376
SEEDGWAS2498:MRG:4:250062477,Meso-America,MEX,-103.25,19.966667
SEEDGWAS2499:MRG:4:250070087,Meso-America,MEX,-101.6666667,20.63333333
SEEDGWAS250:MRG:4:250059021,South America,BRA,-50.03333333,-20.66666667
SEEDGWAS2501:MRG:4:250062509,Meso-America,MEX,-102.194513,21.942148
SEEDGWAS2502:MRG:4:250062510,Meso-America,MEX,-98.734909,20.784944
SEEDGWAS2504:MRG:4:250062511,Meso-America,MEX,-100.0333333,19.03333333
SEEDGWAS2507:MRG:4:250062512,Meso-America,MEX,-96.021444,17.253353
SEEDGWAS2508:MRG:4:250062513,Meso-America,MEX,-97.692737,17.26968
SEEDGWAS251:MRG:4:250059022,South America,BRA,-47.959266,-23.076071
SEEDGWAS2511:MRG:4:250062514,Meso-America,MEX,-97.11666667,19.35
SEEDGWAS2513:MRG:4:250062516,South America,BRA,-43.24,-15.79
SEEDGWAS2518:MRG:4:250062520,South America,BRA,-38.48333333,-11.23333333
SEEDGWAS2521:MRG:4:250062522,South America,BRA,-39.110395,-16.388263
SEEDGWAS2522:MRG:4:250062523,South America,BRA,-37.8,-9.65
SEEDGWAS2527:MRG:4:250062527,South America,ARG,-54.879717,-27.14473
SEEDGWAS2528:MRG:4:250062528,South America,ARG,-67.56666667,-28.06666667
SEEDGWAS2530:MRG:4:250062529,Meso-America,MEX,-91.943308,16.328624
SEEDGWAS2531:MRG:4:250062530,Meso-America,MEX,-91.892968,16.318734
SEEDGWAS2533:MRG:4:250062531,Meso-America,MEX,-92.251361,15.37229
SEEDGWAS2535:MRG:4:250062532,Meso-America,MEX,-92.91666667,16.88333333
SEEDGWAS254:MRG:4:250059023,South America,BRA,-49.519177,-23.397216
SEEDGWAS2558:MRG:4:250062536,South America,BRA,-44.071822,-20.688323
